,q1_freq,q2_freq,q1_hash,q2_hash
19563,1,4,13678,37972
19564,9,14,9727,4889
19565,12,11,62,4283
19566,4,8,308,11440
19567,9,5,433,14807
19568,1,5,13679,29939
19569,18,17,3552,33577
19570,26,1,13680,40041
19571,41,35,4741,6639
19572,1,9,13681,16297
19573,2,23,13682,13887
19574,4,1,13683,40042
19575,8,11,12005,17577
19576,3,35,13684,8759
19577,10,11,13685,29124
19578,5,6,13686,12254
19579,37,25,1537,8017
19580,6,7,3080,3311
19581,19,19,4236,2836
19582,1,7,13687,15070
19583,10,8,4436,24115
19584,7,12,13688,37562
19585,7,1,13689,40043
19586,10,8,2454,4719
19587,6,1,12290,40044
19588,8,3,13690,38238
19589,6,14,12332,5976
19590,10,15,8271,1399
19591,8,7,10128,13122
19592,5,1,13691,40045
19593,1,8,13692,23108
19594,5,1,4884,40046
19595,12,11,13693,4523
19596,4,7,13694,23570
19597,5,7,13695,18108
19598,27,30,165,760
19599,7,7,4405,27484
19600,20,18,6538,18606
19601,10,9,6934,7584
19602,1,7,13696,7840
19603,1,15,13697,934
19604,9,10,5390,15760
19605,11,6,9263,39380
19606,2,5,13698,12142
19607,6,6,13699,13452
19608,1,5,13700,40047
19609,25,19,7879,7025
19610,13,19,3446,10542
19611,40,5,2173,27702
19612,1,5,13701,20923
19613,6,7,5579,36535
19614,4,4,2496,24203
19615,1,5,13702,37969
19616,2,4,13703,19498
19617,29,1,8872,40048
19618,1,5,13704,22164
19619,1,8,13705,12501
19620,4,4,11623,28238
19621,3,23,13706,13887
19622,4,5,13707,20796
19623,8,8,13708,12648
19624,8,1,5838,40049
19625,4,4,3293,26532
19626,6,6,11991,36718
19627,4,1,13709,40050
19628,42,49,1656,305
19629,1,4,13710,21404
19630,1,5,13711,15557
19631,4,1,13712,40051
19632,6,9,8688,22115
19633,1,6,13713,40052
19634,9,1,11998,40053
19635,1,4,13714,23096
19636,1,4,13715,38479
19637,1,4,13716,35647
19638,17,49,4613,17724
19639,4,1,13717,40054
19640,4,1,13718,40055
19641,2,7,13719,11634
19642,13,9,13720,36087
19643,4,1,7297,40056
19644,1,22,13721,2540
19645,10,6,13722,38409
19646,5,4,13723,37067
19647,45,46,2396,4438
19648,1,6,13724,37530
19649,1,5,13725,38671
19650,5,8,13726,33653
19651,10,9,13727,37027
19652,13,18,5393,20963
19653,15,7,1990,15220
19654,7,4,10638,20358
19655,7,5,4072,19903
19656,8,1,13728,40057
19657,5,3,13729,40058
19658,7,1,13730,40059
19659,7,1,13731,40060
19660,4,4,3031,31279
19661,41,1,3686,40061
19662,6,5,10140,36500
19663,35,49,8759,17724
19664,7,1,5027,40062
19665,19,23,8471,6826
19666,10,8,10174,27366
19667,4,2,5534,40063
19668,6,1,13732,40064
19669,19,19,13733,5104
19670,7,1,9328,40065
19671,49,1,1888,40066
19672,3,6,13734,34517
19673,1,146,13735,236
19674,9,1,12614,40067
19675,7,7,9271,4956
19676,1,4,13736,38039
19677,1,4,13737,16051
19678,7,9,13738,1386
19679,4,4,13739,40068
19680,1,4,13740,40030
19681,4,5,3522,28844
19682,1,27,13741,15017
19683,1,5,13742,19291
19684,19,23,1981,11924
19685,3,11,13743,26170
19686,6,1,13744,40069
19687,1,31,13745,24126
19688,1,9,13746,18241
19689,5,5,8237,40070
19690,4,2,2968,18428
19691,11,6,13747,40071
19692,5,8,13748,20762
19693,5,3,13749,40072
19694,5,2,13750,40073
19695,11,31,3621,3909
19696,8,15,7102,35064
19697,11,7,13751,40074
19698,5,4,11137,5092
19699,4,1,13752,40075
19700,4,1,13753,40076
19701,1,11,13754,7790
19702,7,1,13755,40077
19703,1,4,13756,40078
19704,49,29,1888,10469
19705,1,4,13757,12338
19706,4,4,13758,9382
19707,5,2,13759,32957
19708,5,5,13760,10443
19709,5,1,12428,40079
19710,3,6,13761,31675
19711,15,11,13762,36994
19712,8,5,7432,40080
19713,4,1,9630,40081
19714,21,2,12014,40082
19715,8,1,13763,40083
19716,1,4,13764,18947
19717,7,4,10211,9604
19718,2,5,13765,20388
19719,13,9,6838,17092
19720,18,28,13766,12454
19721,5,1,13767,40084
19722,4,6,13768,36473
19723,5,5,12417,40085
19724,1,5,13769,13040
19725,20,14,9072,20604
19726,1,9,13770,16340
19727,4,2,1745,40086
19728,7,7,8887,7913
19729,7,4,13771,940
19730,7,6,4235,11856
19731,1,7,13772,12452
19732,11,11,5557,6399
19733,1,5,13773,28779
19734,6,1,7615,40087
19735,14,13,6574,20761
19736,1,4,13774,1472
19737,4,1,13775,40088
19738,9,1,13776,40089
19739,8,11,3650,11246
19740,10,9,13405,29009
19741,7,3,13508,40090
19742,1,6,13777,40091
19743,5,1,3622,40092
19744,11,11,167,5357
19745,5,4,10931,18643
19746,12,15,2420,15808
19747,4,2,13778,18080
19748,10,8,6870,8157
19749,6,1,13779,40093
19750,5,6,13780,39671
19751,7,4,13781,28342
19752,1,7,13782,27743
19753,7,1,9254,40094
19754,1,4,13783,40095
19755,36,35,1799,8759
19756,8,9,13784,4628
19757,27,28,165,14057
19758,1,7,13785,15723
19759,5,1,7811,40096
19760,12,9,7277,1031
19761,1,15,13786,3875
19762,6,2,9778,20533
19763,1,7,13787,28660
19764,10,1,13788,40097
19765,6,4,7968,24806
19766,5,4,13789,27038
19767,25,18,4681,16129
19768,1,4,13790,32913
19769,1,5,13791,40098
19770,4,5,4466,33736
19771,28,51,2413,333
19772,1,14,13792,26131
19773,5,1,13793,40099
19774,18,31,3921,1375
19775,1,6,13794,6509
19776,9,9,13795,38131
19777,32,33,6080,3119
19778,40,15,1122,9858
19779,11,16,6853,6596
19780,6,1,2158,40100
19781,1,6,13796,8354
19782,2,24,13797,30885
19783,6,5,9842,38735
19784,11,12,9180,1338
19785,8,8,13798,35947
19786,5,5,11733,30140
19787,12,12,13799,28691
19788,1,5,13800,32064
19789,33,37,3477,1319
19790,1,8,13801,12167
19791,6,9,9473,39329
19792,1,10,13802,14460
19793,7,8,1587,37185
19794,13,7,13803,31165
19795,1,4,13804,28679
19796,1,11,13805,38224
19797,4,1,5140,40101
19798,5,3,12770,26853
19799,2,5,13806,18086
19800,5,5,13331,40102
19801,27,9,2012,23965
19802,5,1,13807,40103
19803,1,11,13808,3177
19804,10,24,13809,1039
19805,4,21,8430,34687
19806,15,13,4757,13720
19807,1,4,13810,9324
19808,4,5,13811,34596
19809,3,8,6122,15537
19810,37,15,1537,20266
19811,4,8,13812,24997
19812,31,9,4863,7386
19813,13,15,6572,12559
19814,40,34,909,3714
19815,10,9,2454,37545
19816,12,4,4935,20675
19817,6,1,13813,40104
19818,28,25,13814,1674
19819,16,11,907,4816
19820,4,1,7642,40105
19821,9,6,5124,38332
19822,39,35,1640,8759
19823,1,6,13815,35154
19824,8,4,4103,40106
19825,20,20,5727,4726
19826,2,6,13816,34215
19827,6,7,10594,3071
19828,14,7,3982,35692
19829,1,4,13817,40107
19830,1,4,13818,38171
19831,4,1,13819,40108
19832,5,4,13820,38036
19833,1,4,13821,34759
19834,8,8,13822,21126
19835,4,5,13823,14041
19836,2,5,13824,36677
19837,22,23,1121,3003
19838,4,6,6696,10527
19839,5,1,9444,40109
19840,5,9,13825,39306
19841,2,8,8314,22175
19842,8,8,13826,24178
19843,13,11,1420,3439
19844,4,6,13827,40110
19845,4,1,13828,40111
19846,16,17,3050,18524
19847,6,61,4477,15215
19848,5,4,13829,36526
19849,13,7,13830,35598
19850,16,17,10771,26527
19851,6,1,13831,40112
19852,2,5,13832,15219
19853,1,6,13833,35154
19854,1,5,13834,17925
19855,1,5,13835,974
19856,5,5,13836,40113
19857,5,1,11196,40114
19858,17,17,5201,26527
19859,14,4,3982,1860
19860,10,6,8876,40115
19861,7,4,11634,39679
19862,22,11,2789,25120
19863,4,10,13837,19678
19864,1,10,13838,8205
19865,7,10,1593,36529
19866,7,8,12145,6526
19867,1,77,13839,18889
19868,14,14,13840,29660
19869,15,27,12415,5622
19870,2,146,13841,236
19871,4,6,13842,34781
19872,7,1,13843,40116
19873,7,1,6556,40117
19874,6,5,13844,19918
19875,1,6,13845,8163
19876,5,4,13846,27511
19877,13,7,1159,238
19878,5,2,2530,35536
19879,5,6,2359,27668
19880,4,1,13847,40118
19881,1,7,13848,7166
19882,14,17,11427,15821
19883,1,9,13849,35741
19884,1,4,13850,40119
19885,4,4,13851,35880
19886,4,1,13852,40120
19887,14,14,2128,36808
19888,1,12,13853,38315
19889,1,4,13854,25396
19890,1,4,13855,7152
19891,1,4,13856,33689
19892,1,5,13857,4205
19893,1,5,13858,38241
19894,16,14,3408,19797
19895,1,4,13859,40121
19896,24,19,57,7025
19897,4,4,13860,36360
19898,4,5,13861,10500
19899,2,5,13862,31283
19900,19,15,13733,34273
19901,6,5,13863,30813
19902,10,10,13864,7333
19903,6,4,119,40122
19904,6,2,13779,40123
19905,4,1,13865,40124
19906,8,11,13866,9270
19907,1,4,13867,21213
19908,4,1,13868,40125
19909,10,7,8927,24701
19910,13,17,2397,4963
19911,4,4,13498,5844
19912,24,21,2270,26606
19913,36,23,1426,22690
19914,14,2,13869,35280
19915,1,9,13870,21772
19916,33,36,421,953
19917,40,21,2173,1904
19918,19,18,10091,22361
19919,4,5,13871,40126
19920,9,2,3735,39431
19921,11,1,1299,40127
19922,7,1,13872,40128
19923,6,5,13873,40129
19924,1,6,13874,8714
19925,7,8,11406,16254
19926,1,7,13875,12963
19927,18,20,1332,6303
19928,4,2,13876,40130
19929,1,10,13877,32300
19930,1,6,13878,28799
19931,9,1,5350,40131
19932,11,11,2923,10949
19933,23,22,1991,1887
19934,12,9,11430,16961
19935,5,1,13879,40132
19936,2,5,13880,40133
19937,4,5,12944,10060
19938,6,7,13881,4987
19939,10,6,5469,6981
19940,17,25,5352,3123
19941,30,32,688,9761
19942,1,6,13882,21456
19943,41,36,9378,15192
19944,1,10,13883,12973
19945,13,7,13884,6252
19946,4,9,13885,7681
19947,4,1,13886,40134
19948,23,2,13887,40135
19949,5,6,12445,27646
19950,1,14,13888,19188
19951,7,7,8448,26631
19952,6,3,4390,39559
19953,26,27,6810,6670
19954,10,9,7441,36625
19955,1,26,13889,3191
19956,10,9,5132,35313
19957,6,4,13890,38252
19958,4,1,13891,40136
19959,8,8,10044,2788
19960,9,3,13892,40137
19961,5,4,13893,5431
19962,6,1,12759,40138
19963,4,1,13894,40139
19964,14,21,1471,6054
19965,18,15,13104,5423
19966,3,7,13895,15662
19967,10,13,8426,11216
19968,10,14,13896,12639
19969,11,1,13897,40140
19970,6,1,85,40141
19971,6,1,13898,40142
19972,20,10,1448,1581
19973,14,17,4163,3090
19974,30,7,6848,7231
19975,4,4,13899,18349
19976,25,27,374,24728
19977,14,16,3838,15534
19978,7,1,13900,40143
19979,27,26,7599,804
19980,14,14,13901,36761
19981,11,14,8064,3902
19982,45,42,172,1712
19983,1,6,13902,40144
19984,6,1,10338,40145
19985,1,4,13903,16171
19986,19,12,1981,283
19987,13,3,3726,40146
19988,10,13,4563,38385
19989,1,8,13904,36521
19990,23,16,1991,36398
19991,5,7,3927,4858
19992,1,8,13905,11936
19993,5,1,2759,40147
19994,8,8,13906,15907
19995,4,1,13907,40148
19996,1,23,13908,3410
19997,5,1,13909,40149
19998,1,6,13910,25061
19999,1,4,13911,15334
20000,24,23,13912,3917
20001,5,1,13913,40150
20002,4,1,13914,40151
20003,4,5,4466,32228
20004,10,8,13915,40152
20005,9,9,632,4227
20006,2,19,2638,8499
20007,3,5,13916,36710
20008,5,2,13917,40153
20009,41,29,4906,20538
20010,28,12,1431,9241
20011,7,12,6155,10624
20012,12,12,6131,4696
20013,9,6,13918,34041
20014,4,1,13919,40154
20015,2,8,9389,13728
20016,27,23,812,345
20017,18,28,9598,11317
20018,1,7,13920,37487
20019,7,5,8835,23383
20020,6,10,13921,21996
20021,23,17,11974,37143
20022,1,4,13922,40155
20023,10,7,13923,5895
20024,4,1,13924,40156
20025,5,6,12331,11178
20026,6,6,4541,15512
20027,8,10,5063,21453
20028,6,6,7355,36173
20029,49,41,1888,5129
20030,2,5,2885,30271
20031,25,14,7879,20604
20032,6,6,414,30116
20033,4,4,11410,814
20034,3,13,13925,35077
20035,6,3,835,21311
20036,2,9,13926,38781
20037,5,2,10006,40157
20038,3,4,13927,22371
20039,2,4,13928,35120
20040,14,10,2283,4025
20041,3,12,13929,8981
20042,4,1,5981,40158
20043,1,5,13930,40159
20044,4,6,13931,26019
20045,6,1,5810,40160
20046,8,8,2543,415
20047,4,4,13932,40161
20048,4,1,13933,40162
20049,5,4,13934,7240
20050,16,12,13935,36923
20051,4,5,5488,40163
20052,5,4,13936,33364
20053,10,8,1649,40164
20054,1,5,13937,2497
20055,1,4,13938,20253
20056,10,13,9874,6343
20057,33,13,9287,12737
20058,5,13,8719,2597
20059,5,4,13939,14679
20060,33,26,3477,185
20061,8,8,13940,38628
20062,12,12,10624,33010
20063,10,1,9281,40165
20064,11,12,5639,12493
20065,14,13,997,2401
20066,1,21,13941,7914
20067,29,27,2851,20411
20068,4,4,13942,38506
20069,8,5,13943,40166
20070,1,4,13944,39916
20071,18,12,13945,25256
20072,5,4,6623,4511
20073,6,1,13946,40167
20074,8,2,13947,40168
20075,1,7,13948,37179
20076,1,105,13949,34969
20077,5,5,13950,32087
20078,4,4,13951,19083
20079,5,5,13952,39199
20080,4,1,2973,40169
20081,1,12,13953,36793
20082,8,5,13954,26409
20083,1,13,13955,4449
20084,5,1,9702,40170
20085,41,48,2055,26
20086,4,1,13956,40171
20087,6,7,6099,4019
20088,4,4,13957,40172
20089,25,24,2425,32217
20090,6,6,13958,38453
20091,1,11,13959,7562
20092,11,8,13960,27724
20093,23,21,1432,16942
20094,1,6,13961,6642
20095,1,18,13962,8593
20096,21,6,7280,26763
20097,56,17,869,22627
20098,1,4,13963,36965
20099,4,1,7216,40173
20100,4,1,13964,40174
20101,8,6,7084,15683
20102,10,11,13248,21006
20103,5,4,13965,34893
20104,4,5,13966,11069
20105,1,6,13967,21214
20106,9,9,13968,35248
20107,7,2,13969,40175
20108,14,14,13970,18998
20109,1,11,13971,18585
20110,17,8,220,28578
20111,5,1,13972,40176
20112,26,26,1597,6296
20113,45,45,1317,22868
20114,19,20,2326,4503
20115,4,4,1072,6806
20116,22,12,739,35282
20117,22,25,9629,947
20118,7,7,6924,38491
20119,1,4,13973,35493
20120,1,4,13974,1562
20121,23,24,2243,6044
20122,22,21,4301,31086
20123,1,16,13975,10524
20124,5,4,13723,14015
20125,7,6,13976,40177
20126,15,10,3827,187
20127,34,49,1044,5939
20128,7,7,738,38087
20129,7,7,9737,4843
20130,1,6,13977,5331
20131,39,33,2350,16871
20132,49,41,2048,5130
20133,4,5,13978,8129
20134,3,4,13979,40172
20135,15,15,5771,15648
20136,9,8,13980,15563
20137,5,3,316,24670
20138,4,4,13981,22126
20139,11,1,13982,40178
20140,4,1,9901,40179
20141,1,4,13983,40180
20142,7,12,13984,5351
20143,31,33,896,16979
20144,4,1,13985,40181
20145,30,23,6848,890
20146,1,6,13986,38492
20147,4,1,13987,40182
20148,1,11,13988,34272
20149,6,8,6559,37190
20150,5,1,13989,40183
20151,1,5,13990,25994
20152,10,15,13991,15648
20153,8,3,13992,38825
20154,5,1,13993,40184
20155,2,12,13994,38098
20156,1,5,13995,38860
20157,9,8,13996,34368
20158,34,46,13997,30194
20159,15,10,10856,12374
20160,21,32,12391,4022
20161,9,10,13998,22881
20162,12,6,8422,1813
20163,5,1,13999,40185
20164,1,6,14000,40186
20165,16,16,14001,32592
20166,5,2,14002,38972
20167,5,2,14003,40187
20168,10,7,6809,10597
20169,3,4,1740,40188
20170,29,25,1078,11157
20171,17,2,9603,40189
20172,26,26,988,4008
20173,4,4,6985,14388
20174,7,5,14004,40190
20175,4,1,1009,40191
20176,27,18,5622,21439
20177,7,4,14005,20832
20178,1,7,14006,19596
20179,14,10,11996,8273
20180,14,18,8901,13104
20181,1,4,14007,40192
20182,1,15,14008,10406
20183,5,3,1580,39200
20184,4,4,14009,17599
20185,24,12,2952,16919
20186,23,25,445,1899
20187,32,44,9043,379
20188,22,39,2246,3700
20189,1,11,14010,23237
20190,5,4,12183,40193
20191,6,4,14011,40194
20192,5,1,14012,40195
20193,1,16,14013,16122
20194,27,26,8098,2685
20195,4,33,14014,9803
20196,4,4,14015,37067
20197,1,9,14016,31323
20198,4,1,14017,40196
20199,8,7,5606,40197
20200,5,1,3567,40198
20201,1,4,14018,40199
20202,3,6,14019,508
20203,5,5,14020,20618
20204,33,18,4995,16129
20205,2,4,14021,37982
20206,34,34,1044,3184
20207,6,1,14022,40200
20208,1,6,14023,9751
20209,20,16,8849,4978
20210,50,20,5644,11793
20211,3,21,14024,34730
20212,16,6,14025,38732
20213,33,32,3119,1947
20214,5,1,11575,40201
20215,12,15,14026,12819
20216,1,4,14027,24772
20217,7,1,12817,40202
20218,7,1,14028,40203
20219,5,5,14029,34727
20220,8,4,6032,26389
20221,20,20,337,21747
20222,13,8,1542,33171
20223,10,8,8205,2807
20224,7,9,14030,23621
20225,41,40,10329,35276
20226,2,4,14031,12338
20227,31,30,4863,4137
20228,5,7,14032,7155
20229,26,34,4030,3699
20230,1,6,14033,40204
20231,19,14,13278,11932
20232,6,13,14034,11216
20233,23,6,5228,36698
20234,1,10,14035,6943
20235,4,7,14036,12955
20236,22,20,10205,34374
20237,25,28,8089,2393
20238,2,4,14037,27656
20239,7,7,11318,39142
20240,23,19,3077,11256
20241,10,12,13483,20115
20242,3,4,14038,33312
20243,30,24,760,26021
20244,2,19,14039,14139
20245,1,5,14040,14380
20246,10,5,3176,37153
20247,21,20,963,9539
20248,5,4,14041,40205
20249,5,10,12682,23954
20250,32,33,3766,33042
20251,7,14,13173,34161
20252,8,23,8634,4527
20253,9,1,14042,40206
20254,13,11,5496,11589
20255,5,1,11606,40207
20256,26,7,3846,3566
20257,9,10,575,4685
20258,9,12,7843,10763
20259,10,16,13022,2741
20260,12,11,14043,22730
20261,1,4,14044,16146
20262,41,41,9378,4906
20263,4,1,14045,40208
20264,33,21,9287,13184
20265,1,30,14046,436
20266,6,7,14047,40209
20267,4,1,14048,40210
20268,7,1,14049,40211
20269,8,8,8121,37774
20270,1,7,14050,17394
20271,12,7,14051,12541
20272,5,1,14052,40212
20273,14,14,3804,18998
20274,14,14,3804,7773
20275,13,35,3792,8759
20276,16,8,13416,34725
20277,27,24,4618,24235
20278,1,4,14053,37640
20279,13,6,4353,15344
20280,4,3,14054,23565
20281,4,2,14055,40213
20282,1,10,14056,12070
20283,3,4,7122,34062
20284,38,32,682,3222
20285,28,7,14057,38588
20286,16,12,2741,27474
20287,4,4,14058,36015
20288,25,16,273,16267
20289,5,1,14059,40214
20290,4,5,14060,34952
20291,13,1,5668,40215
20292,5,1,14061,40216
20293,16,16,2484,35576
20294,7,7,471,17169
20295,1,9,14062,19418
20296,5,7,14063,33362
20297,1,5,14064,13228
20298,1,16,14065,3272
20299,4,4,14066,5049
20300,5,5,11374,13917
20301,5,2,13893,36383
20302,5,4,14067,8822
20303,8,1,3885,40217
20304,4,13,14068,36655
20305,2,4,14069,34086
20306,1,4,14070,5028
20307,14,6,369,13523
20308,3,5,14071,38780
20309,4,5,6178,35389
20310,17,21,14072,1340
20311,12,15,2879,12615
20312,1,8,14073,15262
20313,12,1,4769,40218
20314,1,6,14074,40219
20315,4,1,10093,40220
20316,5,4,14075,35682
20317,1,4,14076,3554
20318,5,6,14077,35039
20319,12,12,5726,19462
20320,1,4,14078,40221
20321,10,11,14079,16566
20322,4,1,14080,40222
20323,2,5,14081,40223
20324,5,1,13151,40224
20325,26,26,525,40225
20326,6,12,14082,10193
20327,5,4,1165,39289
20328,2,4,14083,36426
20329,12,3,3291,17602
20330,2,4,14084,7266
20331,1,6,14085,37973
20332,4,1,14086,40226
20333,36,44,9285,598
20334,8,14,14087,19814
20335,7,8,10150,37185
20336,4,2,14088,39365
20337,17,20,12386,15954
20338,6,1,14089,40227
20339,4,4,14090,4609
20340,1,4,14091,21688
20341,6,15,13127,35231
20342,17,1,14092,40228
20343,4,1,5495,40229
20344,4,1,14093,40230
20345,7,5,1227,35286
20346,4,3,14094,30816
20347,32,49,2087,1083
20348,11,4,14095,38702
20349,1,5,14096,36442
20350,6,4,9997,26535
20351,50,42,655,2718
20352,1,4,14097,40231
20353,28,23,5229,12776
20354,24,46,10836,30194
20355,18,5,8225,6333
20356,26,26,6810,1188
20357,1,4,14098,40232
20358,6,1,14099,40233
20359,1,5,14100,40234
20360,4,4,14101,25975
20361,26,26,1634,804
20362,8,8,13947,8157
20363,5,5,14102,40235
20364,1,31,14103,9400
20365,15,19,10335,32600
20366,1,6,14104,11765
20367,16,26,11839,3887
20368,17,4,3112,40236
20369,7,7,12822,26396
20370,4,4,14105,40237
20371,23,13,14106,34449
20372,14,19,8333,19082
20373,8,15,3632,7606
20374,1,4,14107,34472
20375,8,2,4755,25808
20376,19,33,11256,9287
20377,24,28,754,10352
20378,32,18,315,10262
20379,10,48,1125,7969
20380,23,19,3124,1981
20381,5,5,9828,34896
20382,5,8,14108,8800
20383,5,5,14109,38627
20384,4,7,14110,40238
20385,19,29,2326,1078
20386,5,2,11829,34743
20387,21,22,14111,9542
20388,17,12,2708,13347
20389,1,4,14112,26797
20390,4,1,14113,40239
20391,5,1,14114,40240
20392,42,146,3489,236
20393,7,1,4314,40241
20394,11,5,14115,3577
20395,37,22,5406,5258
20396,1,7,14116,13095
20397,12,1,10906,40242
20398,4,6,14117,38510
20399,8,11,13866,14981
20400,6,5,14118,25841
20401,7,7,14119,14577
20402,6,6,757,15572
20403,8,1,9426,40243
20404,4,1,14120,40244
20405,18,2,8593,40245
20406,6,5,4242,6620
20407,5,5,14121,32064
20408,1,5,14122,17634
20409,5,4,11179,22838
20410,4,1,14123,40246
20411,5,6,8612,8296
20412,8,8,2461,22182
20413,4,5,591,13607
20414,23,22,3077,8957
20415,17,18,4233,1253
20416,12,13,9664,21478
20417,1,6,14124,12155
20418,4,1,14125,40247
20419,17,12,5593,894
20420,32,32,6080,5724
20421,2,4,14126,29004
20422,4,2,14127,37531
20423,1,6,14128,30613
20424,5,1,13007,40248
20425,27,27,2641,3432
20426,7,1,14129,40249
20427,4,41,3114,3686
20428,4,4,14130,25968
20429,22,1,8219,40250
20430,19,21,565,34609
20431,1,5,14131,8384
20432,1,18,14132,14228
20433,5,2,14133,40251
20434,45,28,2040,3469
20435,11,10,13107,34414
20436,1,4,14134,39575
20437,1,4,14135,34728
20438,11,7,6491,679
20439,8,9,14136,1686
20440,18,20,2152,6608
20441,5,1,13620,40252
20442,9,16,14137,13416
20443,4,1,14138,40253
20444,19,40,14139,35276
20445,6,5,3376,39864
20446,33,9,1841,12802
20447,8,9,7956,12182
20448,8,2,14140,6239
20449,18,12,2018,9193
20450,8,7,3025,6457
20451,1,4,14141,40254
20452,8,1,14142,40255
20453,11,12,5357,35762
20454,1,77,14143,18889
20455,3,4,1820,35495
20456,9,18,1128,1084
20457,7,1,14144,40256
20458,32,33,429,35237
20459,12,37,4414,5406
20460,3,10,14145,37189
20461,24,40,31,1358
20462,13,13,9894,21454
20463,7,5,8839,40257
20464,4,5,14146,31184
20465,6,2,14147,40258
20466,11,11,581,27534
20467,1,10,14148,21290
20468,5,3,5554,8332
20469,15,8,4312,15372
20470,7,8,9085,27032
20471,4,2,1681,24977
20472,14,14,161,11897
20473,4,11,11042,18585
20474,9,3,14149,24183
20475,1,4,14150,17964
20476,4,1,5341,40259
20477,25,24,1674,24235
20478,1,4,14151,40260
20479,1,12,14152,2172
20480,5,1,14153,40261
20481,18,26,4949,9993
20482,13,1,5194,40262
20483,2,5,14154,20047
20484,17,24,5593,216
20485,4,4,14155,18179
20486,6,2,8779,40263
20487,7,6,14156,19439
20488,17,1,14157,40264
20489,11,9,3480,29006
20490,7,1,14158,40265
20491,1,5,14159,13011
20492,4,1,14160,40266
20493,27,12,4925,24158
20494,20,17,3684,12766
20495,3,7,14161,4314
20496,4,1,4650,40267
20497,5,1,14162,40268
20498,9,13,14163,19
20499,9,4,7409,40269
20500,9,10,14164,2052
20501,1,13,14165,30565
20502,5,1,14166,40270
20503,4,1,12010,40271
20504,19,11,8943,37049
20505,1,4,14167,40272
20506,5,4,6549,25273
20507,1,4,14168,4364
20508,2,30,13582,3951
20509,3,5,9262,6481
20510,6,4,14169,19988
20511,7,7,14170,37233
20512,1,23,14171,19794
20513,51,49,4588,1029
20514,7,1,14172,40273
20515,22,36,527,22734
20516,4,1,14173,40274
20517,16,2,7490,40275
20518,2,5,14174,13294
20519,1,8,14175,1644
20520,8,8,14176,28835
20521,5,4,3908,5430
20522,13,22,11671,3208
20523,1,17,14177,18150
20524,9,8,5951,29616
20525,1,9,14178,12500
20526,10,10,13685,9484
20527,1,5,14179,40276
20528,5,4,14180,34591
20529,5,5,14181,21726
20530,4,4,14182,40277
