,2gram_nostpwrd_cooccurence,2gram_nostpwrd_distinct,2gram_cooccurence,2gram_distinct
11607,3.0,10.0,2.0,57.0
11608,1.0,23.0,1.0,79.0
11609,0.0,19.0,0.0,74.0
11610,1.0,4.0,0.0,45.0
11611,1.0,31.0,1.0,85.0
11612,0.0,3.0,0.0,15.0
11613,4.0,34.0,4.0,91.0
11614,3.0,26.0,5.0,77.0
11615,1.0,12.0,3.0,42.0
11616,1.0,7.0,5.0,45.0
11617,0.0,36.0,0.0,78.0
11618,0.0,4.0,1.0,16.0
11619,0.0,16.0,1.0,75.0
11620,6.0,40.0,11.0,130.0
11621,4.0,22.0,6.0,44.0
11622,0.0,84.0,0.0,242.0
11623,7.0,57.0,13.0,183.0
11624,0.0,10.0,0.0,35.0
11625,1.0,2.0,0.0,19.0
11626,1.0,24.0,2.0,76.0
11627,3.0,4.0,4.0,9.0
11628,4.0,6.0,5.0,25.0
11629,3.0,139.0,2.0,286.0
11630,2.0,9.0,2.0,27.0
11631,2.0,38.0,5.0,124.0
11632,0.0,10.0,0.0,31.0
11633,0.0,11.0,0.0,43.0
11634,1.0,28.0,2.0,121.0
11635,1.0,4.0,4.0,22.0
11636,1.0,30.0,1.0,148.0
11637,2.0,58.0,2.0,174.0
11638,4.0,46.0,5.0,145.0
11639,0.0,17.0,0.0,65.0
11640,2.0,0.0,2.0,18.0
11641,0.0,8.0,0.0,16.0
11642,0.0,18.0,0.0,46.0
11643,2.0,6.0,3.0,24.0
11644,2.0,39.0,4.0,82.0
11645,0.0,2.0,1.0,4.0
11646,1.0,7.0,1.0,23.0
11647,0.0,4.0,0.0,14.0
11648,2.0,42.0,3.0,105.0
11649,2.0,5.0,4.0,22.0
11650,2.0,12.0,2.0,32.0
11651,7.0,58.0,12.0,154.0
11652,2.0,26.0,4.0,69.0
11653,0.0,7.0,1.0,11.0
11654,3.0,121.0,4.0,267.0
11655,0.0,16.0,1.0,51.0
11656,1.0,26.0,2.0,92.0
11657,0.0,20.0,0.0,64.0
11658,0.0,47.0,1.0,142.0
11659,2.0,10.0,4.0,76.0
11660,1.0,43.0,1.0,93.0
11661,1.0,8.0,4.0,47.0
11662,0.0,6.0,2.0,18.0
11663,4.0,61.0,6.0,170.0
11664,0.0,33.0,1.0,87.0
11665,3.0,4.0,1.0,25.0
11666,1.0,7.0,2.0,18.0
11667,2.0,24.0,2.0,64.0
11668,2.0,5.0,1.0,16.0
11669,1.0,4.0,4.0,22.0
11670,0.0,22.0,0.0,54.0
11671,0.0,17.0,2.0,110.0
11672,0.0,4.0,0.0,36.0
11673,1.0,58.0,1.0,126.0
11674,3.0,1.0,3.0,18.0
11675,6.0,56.0,11.0,156.0
11676,3.0,19.0,3.0,75.0
11677,2.0,31.0,2.0,88.0
11678,2.0,63.0,7.0,241.0
11679,1.0,22.0,3.0,42.0
11680,2.0,5.0,2.0,24.0
11681,3.0,55.0,4.0,172.0
11682,1.0,10.0,0.0,22.0
11683,2.0,8.0,2.0,40.0
11684,0.0,28.0,0.0,86.0
11685,0.0,3.0,0.0,15.0
11686,0.0,51.0,1.0,116.0
11687,2.0,4.0,1.0,29.0
11688,0.0,6.0,3.0,55.0
11689,3.0,15.0,5.0,48.0
11690,1.0,11.0,2.0,23.0
11691,1.0,4.0,1.0,4.0
11692,1.0,17.0,1.0,23.0
11693,2.0,13.0,2.0,26.0
11694,1.0,23.0,1.0,71.0
11695,1.0,34.0,3.0,90.0
11696,5.0,32.0,10.0,112.0
11697,0.0,31.0,0.0,72.0
11698,2.0,8.0,4.0,22.0
11699,1.0,16.0,4.0,68.0
11700,2.0,102.0,4.0,319.0
11701,0.0,4.0,0.0,13.0
11702,3.0,37.0,4.0,134.0
11703,1.0,2.0,4.0,20.0
11704,0.0,55.0,0.0,85.0
11705,2.0,29.0,5.0,94.0
11706,3.0,4.0,6.0,25.0
11707,1.0,1.0,1.0,26.0
11708,0.0,2.0,1.0,4.0
11709,1.0,13.0,3.0,56.0
11710,2.0,13.0,2.0,33.0
11711,0.0,23.0,1.0,60.0
11712,1.0,22.0,1.0,56.0
11713,7.0,50.0,16.0,190.0
11714,0.0,11.0,1.0,24.0
11715,2.0,21.0,5.0,67.0
11716,0.0,10.0,0.0,46.0
11717,0.0,12.0,0.0,32.0
11718,0.0,23.0,0.0,103.0
11719,0.0,37.0,0.0,100.0
11720,1.0,17.0,0.0,22.0
11721,3.0,86.0,3.0,220.0
11722,3.0,55.0,5.0,159.0
11723,2.0,1.0,4.0,23.0
11724,1.0,9.0,3.0,55.0
11725,0.0,22.0,0.0,116.0
11726,0.0,15.0,0.0,30.0
11727,0.0,11.0,4.0,51.0
11728,0.0,8.0,0.0,83.0
11729,0.0,12.0,1.0,55.0
11730,4.0,52.0,3.0,147.0
11731,1.0,1.0,3.0,13.0
11732,1.0,20.0,1.0,52.0
11733,3.0,9.0,4.0,21.0
11734,1.0,31.0,1.0,109.0
11735,1.0,11.0,1.0,40.0
11736,0.0,6.0,1.0,47.0
11737,0.0,27.0,0.0,47.0
11738,2.0,12.0,4.0,91.0
11739,4.0,22.0,6.0,76.0
11740,0.0,4.0,0.0,15.0
11741,1.0,11.0,2.0,70.0
11742,0.0,8.0,0.0,26.0
11743,3.0,9.0,4.0,28.0
11744,0.0,13.0,0.0,62.0
11745,0.0,20.0,0.0,54.0
11746,3.0,18.0,6.0,83.0
11747,3.0,53.0,3.0,153.0
11748,0.0,19.0,1.0,48.0
11749,2.0,4.0,7.0,63.0
11750,1.0,6.0,5.0,87.0
11751,1.0,11.0,1.0,75.0
11752,1.0,12.0,1.0,34.0
11753,0.0,24.0,2.0,110.0
11754,0.0,70.0,0.0,220.0
11755,3.0,43.0,6.0,121.0
11756,2.0,23.0,2.0,83.0
11757,0.0,43.0,0.0,158.0
11758,2.0,13.0,5.0,57.0
11759,1.0,6.0,2.0,15.0
11760,0.0,16.0,1.0,143.0
11761,0.0,5.0,0.0,21.0
11762,1.0,22.0,1.0,84.0
11763,0.0,6.0,0.0,35.0
11764,0.0,4.0,2.0,12.0
11765,1.0,6.0,2.0,43.0
11766,1.0,0.0,1.0,16.0
11767,0.0,36.0,0.0,84.0
11768,3.0,11.0,3.0,45.0
11769,3.0,46.0,5.0,174.0
11770,0.0,2.0,5.0,28.0
11771,0.0,27.0,0.0,87.0
11772,1.0,37.0,1.0,63.0
11773,0.0,3.0,1.0,27.0
11774,1.0,13.0,1.0,33.0
11775,1.0,7.0,2.0,40.0
11776,1.0,8.0,3.0,20.0
11777,1.0,17.0,2.0,57.0
11778,2.0,2.0,3.0,14.0
11779,2.0,14.0,4.0,32.0
11780,2.0,8.0,6.0,44.0
11781,2.0,14.0,2.0,79.0
11782,1.0,18.0,0.0,52.0
11783,2.0,24.0,5.0,60.0
11784,1.0,24.0,1.0,52.0
11785,1.0,4.0,1.0,60.0
11786,0.0,1.0,0.0,20.0
11787,1.0,7.0,2.0,38.0
11788,2.0,11.0,3.0,52.0
11789,3.0,49.0,5.0,171.0
11790,0.0,8.0,0.0,29.0
11791,1.0,12.0,2.0,57.0
11792,2.0,13.0,4.0,53.0
11793,0.0,7.0,0.0,22.0
11794,0.0,7.0,0.0,16.0
11795,2.0,16.0,2.0,75.0
11796,1.0,11.0,5.0,51.0
11797,0.0,6.0,0.0,35.0
11798,1.0,25.0,1.0,53.0
11799,0.0,13.0,0.0,61.0
11800,17.0,215.0,26.0,567.0
11801,1.0,23.0,1.0,65.0
11802,2.0,44.0,1.0,87.0
11803,1.0,7.0,3.0,66.0
11804,1.0,12.0,0.0,55.0
11805,2.0,13.0,2.0,23.0
11806,0.0,22.0,0.0,96.0
11807,6.0,58.0,10.0,134.0
11808,3.0,15.0,3.0,63.0
11809,1.0,26.0,1.0,88.0
11810,0.0,4.0,0.0,14.0
11811,0.0,48.0,0.0,135.0
11812,1.0,16.0,1.0,46.0
11813,2.0,3.0,2.0,35.0
11814,1.0,84.0,3.0,264.0
11815,1.0,15.0,2.0,51.0
11816,1.0,12.0,2.0,34.0
11817,2.0,22.0,2.0,73.0
11818,1.0,5.0,1.0,62.0
11819,2.0,24.0,2.0,87.0
11820,0.0,8.0,1.0,33.0
11821,1.0,12.0,3.0,59.0
11822,2.0,0.0,3.0,37.0
11823,3.0,14.0,2.0,45.0
11824,2.0,146.0,4.0,322.0
11825,1.0,73.0,7.0,233.0
11826,4.0,6.0,4.0,22.0
11827,2.0,4.0,1.0,11.0
11828,0.0,15.0,0.0,59.0
11829,3.0,55.0,3.0,137.0
11830,0.0,42.0,2.0,196.0
11831,1.0,16.0,1.0,54.0
11832,6.0,37.0,10.0,147.0
11833,1.0,6.0,1.0,6.0
11834,0.0,7.0,0.0,21.0
11835,2.0,14.0,4.0,25.0
11836,1.0,23.0,2.0,54.0
11837,0.0,34.0,0.0,98.0
11838,0.0,54.0,0.0,110.0
11839,1.0,13.0,1.0,49.0
11840,1.0,0.0,2.0,8.0
11841,2.0,8.0,1.0,20.0
11842,6.0,22.0,12.0,116.0
11843,4.0,12.0,8.0,56.0
11844,2.0,1.0,4.0,13.0
11845,0.0,30.0,0.0,60.0
11846,3.0,25.0,6.0,74.0
11847,2.0,13.0,3.0,34.0
11848,2.0,34.0,3.0,76.0
11849,2.0,21.0,6.0,158.0
11850,2.0,11.0,3.0,36.0
11851,11.0,147.0,16.0,292.0
11852,2.0,8.0,3.0,27.0
11853,2.0,40.0,3.0,102.0
11854,0.0,15.0,2.0,52.0
11855,1.0,9.0,2.0,31.0
11856,0.0,5.0,0.0,27.0
11857,2.0,29.0,3.0,72.0
11858,2.0,19.0,1.0,66.0
11859,1.0,11.0,4.0,42.0
11860,0.0,8.0,1.0,40.0
11861,0.0,10.0,1.0,54.0
11862,2.0,5.0,1.0,16.0
11863,0.0,7.0,1.0,28.0
11864,4.0,22.0,5.0,47.0
11865,1.0,68.0,2.0,163.0
11866,3.0,34.0,5.0,69.0
11867,1.0,16.0,4.0,59.0
11868,2.0,50.0,4.0,177.0
11869,1.0,6.0,2.0,18.0
11870,2.0,55.0,4.0,174.0
11871,1.0,14.0,2.0,55.0
11872,1.0,5.0,1.0,26.0
11873,1.0,7.0,1.0,31.0
11874,0.0,27.0,0.0,99.0
11875,0.0,23.0,2.0,132.0
11876,8.0,76.0,14.0,228.0
11877,1.0,8.0,1.0,32.0
11878,3.0,26.0,3.0,60.0
11879,4.0,6.0,4.0,22.0
11880,0.0,11.0,0.0,31.0
11881,1.0,5.0,1.0,27.0
11882,1.0,15.0,2.0,48.0
11883,6.0,30.0,12.0,124.0
11884,2.0,12.0,2.0,30.0
11885,0.0,7.0,0.0,22.0
11886,0.0,3.0,1.0,39.0
11887,7.0,54.0,11.0,157.0
11888,1.0,22.0,3.0,91.0
11889,2.0,2.0,2.0,2.0
11890,3.0,23.0,3.0,23.0
11891,0.0,7.0,1.0,28.0
11892,2.0,36.0,1.0,111.0
11893,3.0,27.0,4.0,44.0
11894,0.0,3.0,0.0,15.0
11895,0.0,52.0,1.0,160.0
11896,1.0,9.0,3.0,23.0
11897,2.0,42.0,3.0,115.0
11898,1.0,37.0,1.0,76.0
11899,1.0,2.0,1.0,18.0
11900,0.0,20.0,0.0,58.0
11901,1.0,8.0,2.0,30.0
11902,3.0,11.0,5.0,61.0
11903,1.0,5.0,3.0,33.0
11904,3.0,6.0,4.0,39.0
11905,1.0,2.0,2.0,11.0
11906,0.0,21.0,0.0,68.0
11907,4.0,6.0,6.0,36.0
11908,0.0,16.0,1.0,45.0
11909,0.0,40.0,0.0,90.0
11910,0.0,31.0,0.0,115.0
11911,10.0,189.0,14.0,348.0
11912,3.0,49.0,4.0,132.0
11913,0.0,6.0,1.0,33.0
11914,1.0,23.0,2.0,66.0
11915,2.0,8.0,2.0,24.0
11916,3.0,37.0,3.0,129.0
11917,1.0,26.0,2.0,91.0
11918,1.0,1.0,2.0,8.0
11919,2.0,4.0,1.0,33.0
11920,0.0,27.0,0.0,65.0
11921,1.0,21.0,7.0,175.0
11922,0.0,15.0,0.0,39.0
11923,1.0,4.0,2.0,19.0
11924,0.0,14.0,0.0,67.0
11925,1.0,4.0,0.0,43.0
11926,2.0,8.0,2.0,30.0
11927,1.0,0.0,1.0,28.0
11928,1.0,16.0,1.0,52.0
11929,0.0,14.0,0.0,54.0
11930,0.0,25.0,3.0,130.0
11931,2.0,13.0,1.0,47.0
11932,0.0,32.0,0.0,115.0
11933,2.0,12.0,6.0,100.0
11934,2.0,10.0,2.0,46.0
11935,0.0,20.0,1.0,83.0
11936,0.0,31.0,2.0,128.0
11937,1.0,15.0,1.0,30.0
11938,2.0,31.0,3.0,72.0
11939,1.0,16.0,2.0,58.0
11940,1.0,17.0,1.0,49.0
11941,1.0,114.0,2.0,242.0
11942,0.0,18.0,1.0,25.0
11943,2.0,8.0,1.0,40.0
11944,2.0,4.0,4.0,16.0
11945,2.0,11.0,3.0,74.0
11946,2.0,8.0,3.0,14.0
11947,0.0,28.0,0.0,138.0
11948,2.0,16.0,1.0,51.0
11949,1.0,9.0,0.0,23.0
11950,2.0,62.0,6.0,241.0
11951,1.0,85.0,2.0,274.0
11952,2.0,32.0,2.0,97.0
11953,3.0,18.0,1.0,57.0
11954,1.0,8.0,1.0,19.0
11955,1.0,29.0,1.0,83.0
11956,1.0,9.0,3.0,38.0
11957,1.0,9.0,0.0,55.0
11958,2.0,12.0,4.0,99.0
11959,2.0,145.0,1.0,283.0
11960,2.0,8.0,1.0,16.0
11961,0.0,20.0,0.0,32.0
11962,4.0,16.0,4.0,45.0
11963,1.0,24.0,1.0,73.0
11964,3.0,7.0,5.0,57.0
11965,0.0,4.0,0.0,7.0
11966,0.0,12.0,1.0,59.0
11967,0.0,42.0,0.0,156.0
11968,0.0,14.0,0.0,68.0
11969,0.0,17.0,0.0,59.0
11970,2.0,0.0,4.0,13.0
11971,4.0,12.0,9.0,72.0
11972,1.0,38.0,2.0,76.0
11973,1.0,13.0,4.0,49.0
11974,1.0,17.0,2.0,70.0
11975,3.0,77.0,3.0,257.0
11976,2.0,14.0,5.0,60.0
11977,1.0,0.0,3.0,6.0
11978,2.0,16.0,4.0,34.0
11979,1.0,10.0,4.0,55.0
11980,2.0,9.0,3.0,40.0
11981,7.0,42.0,15.0,202.0
11982,0.0,10.0,1.0,48.0
11983,0.0,25.0,0.0,56.0
11984,1.0,51.0,1.0,175.0
11985,4.0,6.0,3.0,19.0
11986,0.0,15.0,1.0,65.0
11987,2.0,40.0,3.0,87.0
11988,0.0,34.0,0.0,99.0
11989,2.0,17.0,2.0,36.0
11990,2.0,8.0,2.0,40.0
11991,1.0,8.0,2.0,23.0
11992,0.0,17.0,0.0,53.0
11993,1.0,2.0,0.0,23.0
11994,2.0,5.0,3.0,10.0
11995,1.0,0.0,0.0,7.0
11996,1.0,4.0,3.0,16.0
11997,0.0,69.0,2.0,169.0
11998,1.0,7.0,3.0,62.0
11999,0.0,50.0,0.0,94.0
12000,5.0,20.0,11.0,110.0
12001,0.0,15.0,0.0,41.0
12002,0.0,11.0,0.0,29.0
12003,0.0,20.0,0.0,94.0
12004,0.0,16.0,2.0,60.0
12005,0.0,75.0,0.0,189.0
12006,0.0,15.0,0.0,53.0
12007,3.0,22.0,4.0,105.0
12008,2.0,17.0,4.0,69.0
12009,0.0,28.0,0.0,56.0
12010,2.0,7.0,3.0,18.0
12011,0.0,6.0,0.0,14.0
12012,1.0,15.0,1.0,51.0
12013,0.0,10.0,1.0,39.0
12014,1.0,8.0,3.0,65.0
12015,0.0,14.0,0.0,18.0
12016,1.0,6.0,1.0,36.0
12017,0.0,18.0,2.0,56.0
12018,0.0,14.0,3.0,72.0
12019,1.0,1.0,1.0,10.0
12020,4.0,17.0,6.0,112.0
12021,2.0,7.0,4.0,21.0
12022,0.0,4.0,0.0,23.0
12023,1.0,7.0,2.0,27.0
12024,2.0,143.0,2.0,358.0
12025,1.0,15.0,2.0,48.0
12026,2.0,51.0,3.0,140.0
12027,1.0,21.0,1.0,50.0
12028,0.0,47.0,0.0,227.0
12029,1.0,17.0,2.0,83.0
12030,1.0,2.0,0.0,14.0
12031,2.0,2.0,5.0,20.0
12032,1.0,44.0,2.0,106.0
12033,1.0,22.0,4.0,74.0
12034,4.0,18.0,12.0,146.0
12035,2.0,52.0,2.0,197.0
12036,1.0,23.0,4.0,63.0
12037,3.0,66.0,2.0,219.0
12038,7.0,42.0,13.0,156.0
12039,1.0,2.0,2.0,15.0
12040,1.0,8.0,3.0,57.0
12041,0.0,15.0,0.0,35.0
12042,2.0,7.0,2.0,29.0
12043,1.0,10.0,4.0,67.0
12044,2.0,5.0,4.0,67.0
12045,1.0,25.0,1.0,72.0
12046,2.0,16.0,1.0,63.0
12047,0.0,51.0,0.0,227.0
12048,0.0,3.0,2.0,18.0
12049,1.0,11.0,1.0,40.0
12050,4.0,22.0,5.0,60.0
12051,0.0,10.0,0.0,34.0
12052,1.0,49.0,0.0,180.0
12053,2.0,13.0,4.0,46.0
12054,6.0,22.0,12.0,116.0
12055,2.0,10.0,2.0,28.0
12056,3.0,6.0,2.0,14.0
12057,0.0,24.0,2.0,74.0
12058,0.0,8.0,0.0,24.0
12059,0.0,6.0,2.0,30.0
12060,1.0,1.0,3.0,9.0
12061,5.0,32.0,12.0,158.0
12062,1.0,18.0,1.0,32.0
12063,0.0,6.0,0.0,12.0
12064,1.0,23.0,1.0,61.0
12065,4.0,32.0,4.0,51.0
12066,6.0,37.0,12.0,137.0
12067,2.0,47.0,4.0,157.0
12068,1.0,4.0,4.0,35.0
12069,3.0,20.0,3.0,58.0
12070,1.0,17.0,2.0,92.0
12071,1.0,26.0,3.0,77.0
12072,1.0,17.0,3.0,42.0
12073,0.0,29.0,0.0,112.0
12074,1.0,5.0,1.0,24.0
12075,2.0,19.0,3.0,72.0
12076,0.0,10.0,0.0,33.0
12077,3.0,4.0,3.0,16.0
12078,2.0,37.0,1.0,87.0
12079,4.0,7.0,6.0,23.0
12080,0.0,6.0,0.0,30.0
12081,1.0,58.0,1.0,110.0
12082,0.0,34.0,0.0,94.0
12083,2.0,5.0,5.0,26.0
12084,1.0,13.0,0.0,64.0
12085,2.0,21.0,1.0,45.0
12086,2.0,9.0,3.0,22.0
12087,0.0,24.0,0.0,60.0
12088,6.0,37.0,12.0,137.0
12089,2.0,12.0,3.0,55.0
12090,2.0,20.0,5.0,103.0
12091,1.0,17.0,2.0,49.0
12092,0.0,5.0,2.0,19.0
12093,3.0,2.0,1.0,11.0
12094,1.0,2.0,2.0,21.0
12095,2.0,12.0,2.0,23.0
12096,2.0,4.0,3.0,18.0
12097,1.0,7.0,2.0,42.0
12098,1.0,16.0,1.0,44.0
12099,2.0,8.0,1.0,21.0
12100,4.0,39.0,7.0,182.0
12101,1.0,1.0,3.0,19.0
12102,0.0,11.0,0.0,20.0
12103,1.0,4.0,3.0,34.0
12104,2.0,8.0,3.0,14.0
12105,1.0,6.0,1.0,18.0
12106,1.0,47.0,3.0,161.0
12107,4.0,16.0,3.0,65.0
12108,3.0,38.0,8.0,110.0
12109,2.0,8.0,4.0,45.0
12110,5.0,25.0,6.0,52.0
12111,1.0,14.0,0.0,56.0
12112,5.0,26.0,11.0,179.0
12113,1.0,63.0,3.0,186.0
12114,9.0,92.0,21.0,448.0
12115,3.0,30.0,5.0,80.0
12116,2.0,13.0,2.0,57.0
12117,1.0,23.0,1.0,71.0
12118,3.0,20.0,3.0,58.0
12119,2.0,4.0,3.0,9.0
12120,3.0,12.0,1.0,38.0
12121,2.0,25.0,3.0,47.0
12122,1.0,2.0,2.0,29.0
12123,1.0,9.0,2.0,72.0
12124,6.0,22.0,12.0,116.0
12125,3.0,10.0,5.0,26.0
12126,1.0,16.0,2.0,47.0
12127,2.0,16.0,1.0,63.0
12128,3.0,4.0,3.0,37.0
12129,2.0,31.0,1.0,84.0
12130,0.0,22.0,0.0,57.0
12131,0.0,5.0,2.0,21.0
12132,1.0,13.0,1.0,35.0
12133,0.0,52.0,1.0,168.0
12134,1.0,14.0,2.0,109.0
12135,7.0,42.0,16.0,232.0
12136,1.0,21.0,1.0,63.0
12137,1.0,8.0,1.0,20.0
12138,8.0,66.0,14.0,196.0
12139,1.0,1.0,1.0,35.0
12140,0.0,11.0,0.0,47.0
12141,1.0,4.0,3.0,16.0
12142,1.0,16.0,2.0,40.0
12143,1.0,3.0,1.0,19.0
12144,6.0,20.0,9.0,73.0
12145,1.0,20.0,1.0,35.0
12146,3.0,14.0,7.0,59.0
12147,2.0,32.0,2.0,100.0
12148,2.0,2.0,3.0,10.0
12149,1.0,16.0,1.0,79.0
12150,0.0,6.0,0.0,44.0
12151,1.0,33.0,1.0,79.0
12152,0.0,0.0,0.0,8.0
12153,0.0,85.0,0.0,225.0
12154,0.0,29.0,1.0,89.0
12155,1.0,18.0,2.0,53.0
12156,1.0,7.0,2.0,17.0
12157,1.0,2.0,2.0,24.0
12158,1.0,19.0,3.0,62.0
12159,0.0,7.0,0.0,35.0
12160,0.0,15.0,0.0,58.0
12161,0.0,15.0,1.0,48.0
12162,6.0,36.0,15.0,162.0
12163,0.0,24.0,0.0,56.0
12164,8.0,48.0,14.0,118.0
12165,0.0,10.0,1.0,79.0
12166,1.0,7.0,2.0,16.0
12167,1.0,11.0,2.0,52.0
12168,1.0,6.0,2.0,19.0
12169,0.0,52.0,1.0,150.0
12170,3.0,17.0,4.0,41.0
12171,1.0,58.0,1.0,162.0
12172,1.0,31.0,2.0,106.0
12173,1.0,11.0,0.0,75.0
12174,1.0,4.0,4.0,31.0
12175,1.0,21.0,6.0,86.0
12176,0.0,8.0,0.0,30.0
12177,3.0,18.0,4.0,61.0
12178,2.0,12.0,1.0,50.0
12179,1.0,22.0,3.0,96.0
12180,1.0,3.0,1.0,35.0
12181,2.0,74.0,3.0,124.0
12182,1.0,18.0,1.0,48.0
12183,2.0,23.0,3.0,102.0
12184,2.0,8.0,2.0,41.0
12185,2.0,2.0,3.0,16.0
12186,0.0,17.0,0.0,62.0
12187,4.0,9.0,7.0,56.0
12188,1.0,6.0,2.0,23.0
12189,3.0,18.0,6.0,60.0
12190,1.0,69.0,2.0,94.0
12191,1.0,7.0,2.0,18.0
12192,1.0,12.0,1.0,31.0
12193,2.0,25.0,2.0,98.0
12194,0.0,55.0,0.0,131.0
12195,2.0,8.0,6.0,44.0
12196,2.0,28.0,3.0,75.0
12197,1.0,39.0,5.0,227.0
12198,0.0,25.0,0.0,61.0
12199,4.0,17.0,5.0,64.0
12200,0.0,68.0,0.0,188.0
12201,0.0,1.0,0.0,16.0
12202,7.0,50.0,13.0,170.0
12203,4.0,45.0,4.0,121.0
12204,2.0,19.0,2.0,48.0
12205,2.0,9.0,3.0,15.0
12206,0.0,18.0,1.0,39.0
12207,3.0,27.0,4.0,58.0
12208,2.0,23.0,6.0,86.0
12209,4.0,6.0,4.0,33.0
12210,1.0,11.0,2.0,24.0
12211,0.0,31.0,0.0,81.0
12212,2.0,6.0,5.0,45.0
12213,3.0,66.0,2.0,201.0
12214,4.0,38.0,5.0,101.0
12215,0.0,6.0,2.0,22.0
12216,2.0,6.0,4.0,58.0
12217,2.0,12.0,4.0,74.0
12218,1.0,8.0,4.0,29.0
12219,7.0,58.0,11.0,134.0
12220,2.0,19.0,1.0,36.0
12221,4.0,12.0,9.0,72.0
12222,1.0,15.0,3.0,45.0
12223,3.0,6.0,5.0,20.0
12224,1.0,11.0,1.0,60.0
12225,0.0,32.0,0.0,80.0
12226,0.0,19.0,1.0,69.0
12227,0.0,16.0,1.0,30.0
12228,2.0,0.0,3.0,15.0
12229,1.0,12.0,1.0,37.0
12230,0.0,15.0,1.0,51.0
12231,0.0,8.0,1.0,41.0
12232,0.0,7.0,0.0,30.0
12233,0.0,11.0,2.0,28.0
12234,0.0,31.0,0.0,75.0
12235,0.0,7.0,0.0,25.0
12236,7.0,50.0,18.0,252.0
12237,2.0,9.0,4.0,111.0
12238,3.0,2.0,6.0,44.0
12239,0.0,2.0,1.0,10.0
12240,1.0,66.0,1.0,165.0
12241,1.0,28.0,1.0,77.0
12242,3.0,21.0,9.0,122.0
12243,2.0,34.0,3.0,82.0
12244,0.0,9.0,1.0,39.0
12245,1.0,4.0,2.0,25.0
12246,1.0,26.0,3.0,96.0
12247,2.0,62.0,3.0,155.0
12248,1.0,16.0,3.0,66.0
12249,2.0,10.0,2.0,50.0
12250,0.0,32.0,0.0,195.0
12251,0.0,40.0,0.0,99.0
12252,0.0,46.0,0.0,108.0
12253,2.0,4.0,2.0,24.0
12254,2.0,8.0,1.0,37.0
12255,1.0,5.0,2.0,13.0
12256,1.0,12.0,1.0,38.0
12257,1.0,108.0,1.0,287.0
12258,0.0,36.0,1.0,77.0
12259,2.0,8.0,5.0,47.0
12260,5.0,12.0,6.0,36.0
12261,0.0,25.0,0.0,66.0
12262,1.0,7.0,3.0,27.0
12263,2.0,12.0,1.0,35.0
12264,2.0,25.0,3.0,54.0
12265,0.0,22.0,2.0,48.0
12266,4.0,6.0,2.0,24.0
12267,1.0,4.0,2.0,24.0
12268,1.0,22.0,3.0,76.0
12269,4.0,6.0,12.0,134.0
12270,1.0,1.0,0.0,14.0
12271,1.0,12.0,3.0,90.0
12272,1.0,25.0,1.0,53.0
12273,2.0,8.0,3.0,46.0
12274,2.0,37.0,2.0,44.0
12275,0.0,20.0,0.0,62.0
12276,1.0,6.0,1.0,18.0
12277,2.0,15.0,3.0,28.0
12278,2.0,9.0,3.0,35.0
12279,2.0,23.0,3.0,62.0
12280,1.0,163.0,1.0,327.0
12281,3.0,9.0,6.0,43.0
12282,0.0,16.0,1.0,66.0
12283,0.0,18.0,1.0,47.0
12284,2.0,8.0,2.0,17.0
12285,2.0,22.0,2.0,56.0
12286,1.0,10.0,0.0,42.0
12287,5.0,32.0,11.0,142.0
12288,0.0,33.0,1.0,170.0
12289,0.0,7.0,0.0,47.0
12290,4.0,36.0,5.0,145.0
12291,1.0,4.0,1.0,35.0
12292,3.0,6.0,4.0,42.0
12293,4.0,12.0,6.0,30.0
12294,1.0,3.0,2.0,34.0
12295,3.0,14.0,3.0,41.0
12296,1.0,5.0,1.0,25.0
12297,1.0,5.0,1.0,13.0
12298,0.0,125.0,3.0,387.0
12299,0.0,9.0,1.0,58.0
12300,1.0,2.0,2.0,13.0
12301,0.0,15.0,0.0,54.0
12302,2.0,9.0,1.0,30.0
12303,7.0,49.0,18.0,275.0
12304,1.0,34.0,1.0,128.0
12305,3.0,16.0,3.0,38.0
12306,2.0,22.0,1.0,61.0
12307,0.0,2.0,1.0,8.0
12308,2.0,5.0,3.0,38.0
12309,0.0,40.0,1.0,69.0
12310,2.0,17.0,2.0,53.0
12311,2.0,1.0,4.0,25.0
12312,1.0,7.0,1.0,23.0
12313,0.0,10.0,0.0,46.0
12314,3.0,35.0,4.0,96.0
12315,1.0,7.0,4.0,54.0
12316,3.0,65.0,2.0,228.0
12317,3.0,16.0,3.0,82.0
12318,1.0,24.0,3.0,95.0
12319,1.0,39.0,4.0,81.0
12320,2.0,12.0,6.0,126.0
12321,1.0,30.0,4.0,99.0
12322,2.0,22.0,2.0,78.0
12323,2.0,44.0,1.0,101.0
12324,0.0,7.0,0.0,41.0
12325,1.0,16.0,2.0,83.0
12326,0.0,16.0,0.0,42.0
12327,1.0,8.0,1.0,28.0
12328,4.0,13.0,8.0,57.0
12329,1.0,6.0,1.0,53.0
12330,0.0,21.0,0.0,36.0
12331,0.0,14.0,1.0,53.0
12332,0.0,95.0,0.0,252.0
12333,1.0,8.0,1.0,33.0
12334,1.0,23.0,1.0,77.0
12335,0.0,10.0,2.0,24.0
12336,1.0,42.0,1.0,110.0
12337,1.0,17.0,1.0,56.0
12338,0.0,23.0,0.0,65.0
12339,0.0,13.0,1.0,44.0
12340,3.0,22.0,2.0,49.0
