,q1_kcores,q2_kcores,q1_q2_kcores_ratio,q1_q2_kcores_diff,q1_q2_kcores_diff_normed
9630,12.0,11.0,0.9166666666666667,1.0,0.043478260869565216
9631,4.0,4.0,1.0,0.0,0.0
9632,2.0,3.0,0.6666666666666666,1.0,0.2
9633,9.0,9.0,1.0,0.0,0.0
9634,4.0,3.0,0.75,1.0,0.14285714285714285
9635,7.0,7.0,1.0,0.0,0.0
9636,6.0,6.0,1.0,0.0,0.0
9637,16.0,22.0,0.7272727272727273,6.0,0.15789473684210525
9638,1.0,1.0,1.0,0.0,0.0
9639,4.0,4.0,1.0,0.0,0.0
9640,2.0,3.0,0.6666666666666666,1.0,0.2
9641,7.0,7.0,1.0,0.0,0.0
9642,6.0,1.0,0.16666666666666666,5.0,0.7142857142857143
9643,1.0,1.0,1.0,0.0,0.0
9644,4.0,4.0,1.0,0.0,0.0
9645,14.0,9.0,0.6428571428571428,5.0,0.21739130434782608
9646,1.0,2.0,0.5,1.0,0.3333333333333333
9647,1.0,3.0,0.3333333333333333,2.0,0.5
9648,10.0,10.0,1.0,0.0,0.0
9649,2.0,1.0,0.5,1.0,0.3333333333333333
9650,1.0,1.0,1.0,0.0,0.0
9651,1.0,3.0,0.3333333333333333,2.0,0.5
9652,2.0,1.0,0.5,1.0,0.3333333333333333
9653,3.0,5.0,0.6,2.0,0.25
9654,1.0,2.0,0.5,1.0,0.3333333333333333
9655,12.0,11.0,0.9166666666666667,1.0,0.043478260869565216
9656,1.0,1.0,1.0,0.0,0.0
9657,1.0,1.0,1.0,0.0,0.0
9658,7.0,7.0,1.0,0.0,0.0
9659,20.0,24.0,0.8333333333333334,4.0,0.09090909090909091
9660,2.0,2.0,1.0,0.0,0.0
9661,1.0,1.0,1.0,0.0,0.0
9662,6.0,6.0,1.0,0.0,0.0
9663,10.0,10.0,1.0,0.0,0.0
9664,1.0,1.0,1.0,0.0,0.0
9665,7.0,7.0,1.0,0.0,0.0
9666,4.0,1.0,0.25,3.0,0.6
9667,4.0,4.0,1.0,0.0,0.0
9668,2.0,2.0,1.0,0.0,0.0
9669,7.0,7.0,1.0,0.0,0.0
9670,1.0,1.0,1.0,0.0,0.0
9671,4.0,4.0,1.0,0.0,0.0
9672,21.0,20.0,0.9523809523809523,1.0,0.024390243902439025
9673,1.0,4.0,0.25,3.0,0.6
9674,1.0,1.0,1.0,0.0,0.0
9675,12.0,12.0,1.0,0.0,0.0
9676,1.0,3.0,0.3333333333333333,2.0,0.5
9677,6.0,6.0,1.0,0.0,0.0
9678,1.0,1.0,1.0,0.0,0.0
9679,24.0,20.0,0.8333333333333334,4.0,0.09090909090909091
9680,3.0,3.0,1.0,0.0,0.0
9681,2.0,1.0,0.5,1.0,0.3333333333333333
9682,8.0,10.0,0.8,2.0,0.1111111111111111
9683,14.0,12.0,0.8571428571428571,2.0,0.07692307692307693
9684,1.0,1.0,1.0,0.0,0.0
9685,1.0,1.0,1.0,0.0,0.0
9686,12.0,12.0,1.0,0.0,0.0
9687,6.0,6.0,1.0,0.0,0.0
9688,3.0,3.0,1.0,0.0,0.0
9689,2.0,1.0,0.5,1.0,0.3333333333333333
9690,11.0,11.0,1.0,0.0,0.0
9691,1.0,1.0,1.0,0.0,0.0
9692,3.0,3.0,1.0,0.0,0.0
9693,5.0,5.0,1.0,0.0,0.0
9694,2.0,2.0,1.0,0.0,0.0
9695,2.0,2.0,1.0,0.0,0.0
9696,6.0,6.0,1.0,0.0,0.0
9697,18.0,18.0,1.0,0.0,0.0
9698,4.0,4.0,1.0,0.0,0.0
9699,16.0,23.0,0.6956521739130435,7.0,0.1794871794871795
9700,7.0,1.0,0.14285714285714285,6.0,0.75
9701,11.0,8.0,0.7272727272727273,3.0,0.15789473684210525
9702,6.0,6.0,1.0,0.0,0.0
9703,4.0,3.0,0.75,1.0,0.14285714285714285
9704,17.0,17.0,1.0,0.0,0.0
9705,25.0,25.0,1.0,0.0,0.0
9706,1.0,1.0,1.0,0.0,0.0
9707,1.0,1.0,1.0,0.0,0.0
9708,1.0,1.0,1.0,0.0,0.0
9709,1.0,1.0,1.0,0.0,0.0
9710,1.0,10.0,0.1,9.0,0.8181818181818182
9711,6.0,6.0,1.0,0.0,0.0
9712,3.0,2.0,0.6666666666666666,1.0,0.2
9713,14.0,23.0,0.6086956521739131,9.0,0.24324324324324326
9714,1.0,1.0,1.0,0.0,0.0
9715,6.0,6.0,1.0,0.0,0.0
9716,1.0,1.0,1.0,0.0,0.0
9717,10.0,10.0,1.0,0.0,0.0
9718,1.0,2.0,0.5,1.0,0.3333333333333333
9719,13.0,13.0,1.0,0.0,0.0
9720,13.0,13.0,1.0,0.0,0.0
9721,5.0,12.0,0.4166666666666667,7.0,0.4117647058823529
9722,5.0,5.0,1.0,0.0,0.0
9723,6.0,6.0,1.0,0.0,0.0
9724,1.0,1.0,1.0,0.0,0.0
9725,4.0,2.0,0.5,2.0,0.3333333333333333
9726,7.0,7.0,1.0,0.0,0.0
9727,1.0,7.0,0.14285714285714285,6.0,0.75
9728,1.0,1.0,1.0,0.0,0.0
9729,5.0,2.0,0.4,3.0,0.42857142857142855
9730,1.0,1.0,1.0,0.0,0.0
9731,5.0,5.0,1.0,0.0,0.0
9732,1.0,1.0,1.0,0.0,0.0
9733,5.0,5.0,1.0,0.0,0.0
9734,5.0,5.0,1.0,0.0,0.0
9735,6.0,6.0,1.0,0.0,0.0
9736,1.0,4.0,0.25,3.0,0.6
9737,9.0,8.0,0.8888888888888888,1.0,0.058823529411764705
9738,6.0,5.0,0.8333333333333334,1.0,0.09090909090909091
9739,6.0,4.0,0.6666666666666666,2.0,0.2
9740,8.0,8.0,1.0,0.0,0.0
9741,7.0,4.0,0.5714285714285714,3.0,0.2727272727272727
9742,1.0,1.0,1.0,0.0,0.0
9743,13.0,13.0,1.0,0.0,0.0
9744,2.0,2.0,1.0,0.0,0.0
9745,1.0,2.0,0.5,1.0,0.3333333333333333
9746,2.0,2.0,1.0,0.0,0.0
9747,2.0,1.0,0.5,1.0,0.3333333333333333
9748,5.0,5.0,1.0,0.0,0.0
9749,4.0,4.0,1.0,0.0,0.0
9750,1.0,1.0,1.0,0.0,0.0
9751,1.0,1.0,1.0,0.0,0.0
9752,25.0,25.0,1.0,0.0,0.0
9753,3.0,3.0,1.0,0.0,0.0
9754,1.0,1.0,1.0,0.0,0.0
9755,2.0,5.0,0.4,3.0,0.42857142857142855
9756,9.0,9.0,1.0,0.0,0.0
9757,23.0,23.0,1.0,0.0,0.0
9758,5.0,5.0,1.0,0.0,0.0
9759,9.0,9.0,1.0,0.0,0.0
9760,3.0,3.0,1.0,0.0,0.0
9761,1.0,1.0,1.0,0.0,0.0
9762,18.0,18.0,1.0,0.0,0.0
9763,12.0,12.0,1.0,0.0,0.0
9764,1.0,1.0,1.0,0.0,0.0
9765,11.0,9.0,0.8181818181818181,2.0,0.1
9766,1.0,1.0,1.0,0.0,0.0
9767,5.0,5.0,1.0,0.0,0.0
9768,1.0,,,,
9769,1.0,1.0,1.0,0.0,0.0
9770,4.0,4.0,1.0,0.0,0.0
9771,28.0,28.0,1.0,0.0,0.0
9772,1.0,2.0,0.5,1.0,0.3333333333333333
9773,3.0,3.0,1.0,0.0,0.0
9774,2.0,2.0,1.0,0.0,0.0
9775,1.0,1.0,1.0,0.0,0.0
9776,1.0,2.0,0.5,1.0,0.3333333333333333
9777,1.0,1.0,1.0,0.0,0.0
9778,1.0,1.0,1.0,0.0,0.0
9779,1.0,1.0,1.0,0.0,0.0
9780,3.0,3.0,1.0,0.0,0.0
9781,3.0,2.0,0.6666666666666666,1.0,0.2
9782,1.0,1.0,1.0,0.0,0.0
9783,2.0,2.0,1.0,0.0,0.0
9784,4.0,2.0,0.5,2.0,0.3333333333333333
9785,1.0,1.0,1.0,0.0,0.0
9786,5.0,5.0,1.0,0.0,0.0
9787,25.0,12.0,0.48,13.0,0.35135135135135137
9788,1.0,1.0,1.0,0.0,0.0
9789,1.0,1.0,1.0,0.0,0.0
9790,30.0,1.0,0.03333333333333333,29.0,0.9354838709677419
9791,1.0,1.0,1.0,0.0,0.0
9792,4.0,5.0,0.8,1.0,0.1111111111111111
9793,4.0,7.0,0.5714285714285714,3.0,0.2727272727272727
9794,11.0,11.0,1.0,0.0,0.0
9795,5.0,5.0,1.0,0.0,0.0
9796,5.0,5.0,1.0,0.0,0.0
9797,1.0,2.0,0.5,1.0,0.3333333333333333
9798,3.0,2.0,0.6666666666666666,1.0,0.2
9799,1.0,1.0,1.0,0.0,0.0
9800,1.0,1.0,1.0,0.0,0.0
9801,8.0,8.0,1.0,0.0,0.0
9802,1.0,1.0,1.0,0.0,0.0
9803,2.0,10.0,0.2,8.0,0.6666666666666666
9804,8.0,8.0,1.0,0.0,0.0
9805,2.0,1.0,0.5,1.0,0.3333333333333333
9806,6.0,4.0,0.6666666666666666,2.0,0.2
9807,4.0,4.0,1.0,0.0,0.0
9808,2.0,2.0,1.0,0.0,0.0
9809,12.0,12.0,1.0,0.0,0.0
9810,14.0,9.0,0.6428571428571428,5.0,0.21739130434782608
9811,13.0,13.0,1.0,0.0,0.0
9812,4.0,4.0,1.0,0.0,0.0
9813,1.0,1.0,1.0,0.0,0.0
9814,6.0,6.0,1.0,0.0,0.0
9815,1.0,1.0,1.0,0.0,0.0
9816,1.0,1.0,1.0,0.0,0.0
9817,5.0,5.0,1.0,0.0,0.0
9818,1.0,1.0,1.0,0.0,0.0
9819,6.0,6.0,1.0,0.0,0.0
9820,10.0,,,,
9821,6.0,6.0,1.0,0.0,0.0
9822,2.0,1.0,0.5,1.0,0.3333333333333333
9823,1.0,1.0,1.0,0.0,0.0
9824,4.0,4.0,1.0,0.0,0.0
9825,20.0,24.0,0.8333333333333334,4.0,0.09090909090909091
9826,5.0,5.0,1.0,0.0,0.0
9827,7.0,7.0,1.0,0.0,0.0
9828,18.0,18.0,1.0,0.0,0.0
9829,1.0,2.0,0.5,1.0,0.3333333333333333
9830,1.0,1.0,1.0,0.0,0.0
9831,11.0,15.0,0.7333333333333333,4.0,0.15384615384615385
9832,5.0,5.0,1.0,0.0,0.0
9833,13.0,13.0,1.0,0.0,0.0
9834,1.0,1.0,1.0,0.0,0.0
9835,1.0,1.0,1.0,0.0,0.0
9836,14.0,14.0,1.0,0.0,0.0
9837,2.0,2.0,1.0,0.0,0.0
9838,9.0,10.0,0.9,1.0,0.05263157894736842
9839,1.0,1.0,1.0,0.0,0.0
9840,5.0,5.0,1.0,0.0,0.0
9841,1.0,1.0,1.0,0.0,0.0
9842,6.0,6.0,1.0,0.0,0.0
9843,2.0,1.0,0.5,1.0,0.3333333333333333
9844,1.0,1.0,1.0,0.0,0.0
9845,6.0,7.0,0.8571428571428571,1.0,0.07692307692307693
9846,9.0,9.0,1.0,0.0,0.0
9847,4.0,4.0,1.0,0.0,0.0
9848,2.0,1.0,0.5,1.0,0.3333333333333333
9849,1.0,1.0,1.0,0.0,0.0
9850,7.0,7.0,1.0,0.0,0.0
9851,6.0,13.0,0.46153846153846156,7.0,0.3684210526315789
9852,2.0,2.0,1.0,0.0,0.0
9853,2.0,1.0,0.5,1.0,0.3333333333333333
9854,23.0,23.0,1.0,0.0,0.0
9855,5.0,6.0,0.8333333333333334,1.0,0.09090909090909091
9856,3.0,3.0,1.0,0.0,0.0
9857,2.0,2.0,1.0,0.0,0.0
9858,3.0,2.0,0.6666666666666666,1.0,0.2
9859,4.0,4.0,1.0,0.0,0.0
9860,9.0,7.0,0.7777777777777777,2.0,0.125
9861,4.0,4.0,1.0,0.0,0.0
9862,1.0,2.0,0.5,1.0,0.3333333333333333
9863,2.0,3.0,0.6666666666666666,1.0,0.2
9864,1.0,1.0,1.0,0.0,0.0
9865,8.0,8.0,1.0,0.0,0.0
9866,6.0,6.0,1.0,0.0,0.0
9867,4.0,4.0,1.0,0.0,0.0
9868,2.0,2.0,1.0,0.0,0.0
9869,1.0,1.0,1.0,0.0,0.0
9870,2.0,1.0,0.5,1.0,0.3333333333333333
9871,6.0,6.0,1.0,0.0,0.0
9872,,1.0,,,
9873,5.0,5.0,1.0,0.0,0.0
9874,1.0,2.0,0.5,1.0,0.3333333333333333
9875,16.0,18.0,0.8888888888888888,2.0,0.058823529411764705
9876,13.0,13.0,1.0,0.0,0.0
9877,2.0,1.0,0.5,1.0,0.3333333333333333
9878,1.0,1.0,1.0,0.0,0.0
9879,10.0,4.0,0.4,6.0,0.42857142857142855
9880,2.0,2.0,1.0,0.0,0.0
9881,4.0,4.0,1.0,0.0,0.0
9882,10.0,11.0,0.9090909090909091,1.0,0.047619047619047616
9883,1.0,10.0,0.1,9.0,0.8181818181818182
9884,2.0,2.0,1.0,0.0,0.0
9885,4.0,4.0,1.0,0.0,0.0
9886,17.0,16.0,0.9411764705882353,1.0,0.030303030303030304
9887,1.0,1.0,1.0,0.0,0.0
9888,4.0,4.0,1.0,0.0,0.0
9889,1.0,1.0,1.0,0.0,0.0
9890,9.0,9.0,1.0,0.0,0.0
9891,4.0,1.0,0.25,3.0,0.6
9892,1.0,4.0,0.25,3.0,0.6
9893,16.0,14.0,0.875,2.0,0.06666666666666667
9894,1.0,1.0,1.0,0.0,0.0
9895,1.0,1.0,1.0,0.0,0.0
9896,17.0,17.0,1.0,0.0,0.0
9897,1.0,8.0,0.125,7.0,0.7777777777777778
9898,3.0,3.0,1.0,0.0,0.0
9899,4.0,4.0,1.0,0.0,0.0
9900,1.0,4.0,0.25,3.0,0.6
9901,1.0,3.0,0.3333333333333333,2.0,0.5
9902,1.0,1.0,1.0,0.0,0.0
9903,1.0,1.0,1.0,0.0,0.0
9904,3.0,3.0,1.0,0.0,0.0
9905,3.0,3.0,1.0,0.0,0.0
9906,12.0,12.0,1.0,0.0,0.0
9907,4.0,4.0,1.0,0.0,0.0
9908,3.0,3.0,1.0,0.0,0.0
9909,2.0,2.0,1.0,0.0,0.0
9910,2.0,2.0,1.0,0.0,0.0
9911,2.0,2.0,1.0,0.0,0.0
9912,4.0,4.0,1.0,0.0,0.0
9913,17.0,17.0,1.0,0.0,0.0
9914,28.0,28.0,1.0,0.0,0.0
9915,10.0,10.0,1.0,0.0,0.0
9916,1.0,1.0,1.0,0.0,0.0
9917,11.0,11.0,1.0,0.0,0.0
9918,1.0,1.0,1.0,0.0,0.0
9919,4.0,4.0,1.0,0.0,0.0
9920,4.0,4.0,1.0,0.0,0.0
9921,3.0,1.0,0.3333333333333333,2.0,0.5
9922,8.0,5.0,0.625,3.0,0.23076923076923078
9923,30.0,30.0,1.0,0.0,0.0
9924,4.0,4.0,1.0,0.0,0.0
9925,6.0,6.0,1.0,0.0,0.0
9926,4.0,4.0,1.0,0.0,0.0
9927,3.0,3.0,1.0,0.0,0.0
9928,3.0,3.0,1.0,0.0,0.0
9929,2.0,2.0,1.0,0.0,0.0
9930,7.0,7.0,1.0,0.0,0.0
9931,4.0,4.0,1.0,0.0,0.0
9932,8.0,8.0,1.0,0.0,0.0
9933,12.0,12.0,1.0,0.0,0.0
9934,2.0,1.0,0.5,1.0,0.3333333333333333
9935,1.0,1.0,1.0,0.0,0.0
9936,15.0,15.0,1.0,0.0,0.0
9937,6.0,6.0,1.0,0.0,0.0
9938,6.0,5.0,0.8333333333333334,1.0,0.09090909090909091
9939,6.0,6.0,1.0,0.0,0.0
9940,11.0,9.0,0.8181818181818181,2.0,0.1
9941,1.0,2.0,0.5,1.0,0.3333333333333333
9942,1.0,1.0,1.0,0.0,0.0
9943,7.0,7.0,1.0,0.0,0.0
9944,4.0,4.0,1.0,0.0,0.0
9945,12.0,8.0,0.6666666666666666,4.0,0.2
9946,2.0,2.0,1.0,0.0,0.0
9947,1.0,2.0,0.5,1.0,0.3333333333333333
9948,1.0,4.0,0.25,3.0,0.6
9949,4.0,4.0,1.0,0.0,0.0
9950,14.0,14.0,1.0,0.0,0.0
9951,4.0,4.0,1.0,0.0,0.0
9952,6.0,6.0,1.0,0.0,0.0
9953,12.0,12.0,1.0,0.0,0.0
9954,12.0,12.0,1.0,0.0,0.0
9955,4.0,4.0,1.0,0.0,0.0
9956,2.0,2.0,1.0,0.0,0.0
9957,1.0,4.0,0.25,3.0,0.6
9958,18.0,18.0,1.0,0.0,0.0
9959,4.0,4.0,1.0,0.0,0.0
9960,9.0,7.0,0.7777777777777777,2.0,0.125
9961,5.0,5.0,1.0,0.0,0.0
9962,1.0,1.0,1.0,0.0,0.0
9963,14.0,9.0,0.6428571428571428,5.0,0.21739130434782608
9964,6.0,9.0,0.6666666666666666,3.0,0.2
9965,1.0,1.0,1.0,0.0,0.0
9966,1.0,4.0,0.25,3.0,0.6
9967,7.0,7.0,1.0,0.0,0.0
9968,5.0,5.0,1.0,0.0,0.0
9969,9.0,10.0,0.9,1.0,0.05263157894736842
9970,14.0,14.0,1.0,0.0,0.0
9971,18.0,24.0,0.75,6.0,0.14285714285714285
9972,1.0,1.0,1.0,0.0,0.0
9973,1.0,1.0,1.0,0.0,0.0
9974,23.0,7.0,0.30434782608695654,16.0,0.5333333333333333
9975,1.0,1.0,1.0,0.0,0.0
9976,26.0,26.0,1.0,0.0,0.0
9977,4.0,5.0,0.8,1.0,0.1111111111111111
9978,1.0,2.0,0.5,1.0,0.3333333333333333
9979,1.0,1.0,1.0,0.0,0.0
9980,1.0,2.0,0.5,1.0,0.3333333333333333
9981,5.0,5.0,1.0,0.0,0.0
9982,1.0,,,,
9983,4.0,4.0,1.0,0.0,0.0
9984,1.0,2.0,0.5,1.0,0.3333333333333333
9985,5.0,5.0,1.0,0.0,0.0
9986,11.0,11.0,1.0,0.0,0.0
9987,2.0,2.0,1.0,0.0,0.0
9988,13.0,13.0,1.0,0.0,0.0
9989,4.0,10.0,0.4,6.0,0.42857142857142855
9990,1.0,1.0,1.0,0.0,0.0
9991,1.0,2.0,0.5,1.0,0.3333333333333333
9992,28.0,28.0,1.0,0.0,0.0
9993,14.0,14.0,1.0,0.0,0.0
9994,7.0,11.0,0.6363636363636364,4.0,0.2222222222222222
9995,1.0,3.0,0.3333333333333333,2.0,0.5
9996,1.0,1.0,1.0,0.0,0.0
9997,4.0,3.0,0.75,1.0,0.14285714285714285
9998,2.0,1.0,0.5,1.0,0.3333333333333333
9999,7.0,7.0,1.0,0.0,0.0
10000,2.0,2.0,1.0,0.0,0.0
10001,1.0,1.0,1.0,0.0,0.0
10002,30.0,23.0,0.7666666666666666,7.0,0.1320754716981132
10003,7.0,10.0,0.7,3.0,0.17647058823529413
10004,1.0,1.0,1.0,0.0,0.0
10005,3.0,3.0,1.0,0.0,0.0
10006,4.0,13.0,0.3076923076923077,9.0,0.5294117647058824
10007,13.0,2.0,0.15384615384615385,11.0,0.7333333333333333
10008,12.0,17.0,0.7058823529411765,5.0,0.1724137931034483
10009,2.0,2.0,1.0,0.0,0.0
10010,17.0,17.0,1.0,0.0,0.0
10011,9.0,,,,
10012,9.0,9.0,1.0,0.0,0.0
10013,15.0,15.0,1.0,0.0,0.0
10014,11.0,2.0,0.18181818181818182,9.0,0.6923076923076923
10015,11.0,11.0,1.0,0.0,0.0
10016,1.0,1.0,1.0,0.0,0.0
10017,4.0,4.0,1.0,0.0,0.0
10018,,,,,
10019,1.0,1.0,1.0,0.0,0.0
10020,4.0,4.0,1.0,0.0,0.0
10021,1.0,2.0,0.5,1.0,0.3333333333333333
10022,1.0,1.0,1.0,0.0,0.0
10023,10.0,10.0,1.0,0.0,0.0
10024,8.0,8.0,1.0,0.0,0.0
10025,20.0,20.0,1.0,0.0,0.0
10026,6.0,7.0,0.8571428571428571,1.0,0.07692307692307693
10027,1.0,2.0,0.5,1.0,0.3333333333333333
10028,4.0,3.0,0.75,1.0,0.14285714285714285
10029,7.0,7.0,1.0,0.0,0.0
10030,3.0,1.0,0.3333333333333333,2.0,0.5
10031,4.0,4.0,1.0,0.0,0.0
10032,1.0,1.0,1.0,0.0,0.0
10033,1.0,,,,
10034,30.0,30.0,1.0,0.0,0.0
10035,1.0,1.0,1.0,0.0,0.0
10036,23.0,23.0,1.0,0.0,0.0
10037,1.0,1.0,1.0,0.0,0.0
10038,5.0,5.0,1.0,0.0,0.0
10039,1.0,1.0,1.0,0.0,0.0
10040,2.0,2.0,1.0,0.0,0.0
10041,1.0,1.0,1.0,0.0,0.0
10042,3.0,3.0,1.0,0.0,0.0
10043,1.0,1.0,1.0,0.0,0.0
10044,13.0,13.0,1.0,0.0,0.0
10045,28.0,28.0,1.0,0.0,0.0
10046,4.0,4.0,1.0,0.0,0.0
10047,1.0,10.0,0.1,9.0,0.8181818181818182
10048,4.0,4.0,1.0,0.0,0.0
10049,1.0,2.0,0.5,1.0,0.3333333333333333
10050,1.0,2.0,0.5,1.0,0.3333333333333333
10051,4.0,4.0,1.0,0.0,0.0
10052,2.0,2.0,1.0,0.0,0.0
10053,14.0,14.0,1.0,0.0,0.0
10054,11.0,2.0,0.18181818181818182,9.0,0.6923076923076923
10055,1.0,1.0,1.0,0.0,0.0
10056,1.0,1.0,1.0,0.0,0.0
10057,1.0,1.0,1.0,0.0,0.0
10058,4.0,4.0,1.0,0.0,0.0
10059,10.0,10.0,1.0,0.0,0.0
10060,2.0,2.0,1.0,0.0,0.0
10061,3.0,1.0,0.3333333333333333,2.0,0.5
10062,7.0,7.0,1.0,0.0,0.0
10063,13.0,13.0,1.0,0.0,0.0
10064,22.0,23.0,0.9565217391304348,1.0,0.022222222222222223
10065,1.0,1.0,1.0,0.0,0.0
10066,20.0,20.0,1.0,0.0,0.0
10067,5.0,1.0,0.2,4.0,0.6666666666666666
10068,1.0,1.0,1.0,0.0,0.0
10069,1.0,4.0,0.25,3.0,0.6
10070,1.0,2.0,0.5,1.0,0.3333333333333333
10071,1.0,1.0,1.0,0.0,0.0
10072,2.0,2.0,1.0,0.0,0.0
10073,5.0,4.0,0.8,1.0,0.1111111111111111
10074,2.0,2.0,1.0,0.0,0.0
10075,26.0,26.0,1.0,0.0,0.0
10076,5.0,4.0,0.8,1.0,0.1111111111111111
10077,4.0,1.0,0.25,3.0,0.6
10078,12.0,12.0,1.0,0.0,0.0
10079,4.0,6.0,0.6666666666666666,2.0,0.2
10080,4.0,4.0,1.0,0.0,0.0
10081,6.0,4.0,0.6666666666666666,2.0,0.2
10082,4.0,4.0,1.0,0.0,0.0
10083,6.0,1.0,0.16666666666666666,5.0,0.7142857142857143
10084,14.0,14.0,1.0,0.0,0.0
10085,1.0,1.0,1.0,0.0,0.0
10086,13.0,13.0,1.0,0.0,0.0
10087,3.0,5.0,0.6,2.0,0.25
10088,1.0,1.0,1.0,0.0,0.0
10089,6.0,2.0,0.3333333333333333,4.0,0.5
10090,4.0,4.0,1.0,0.0,0.0
10091,1.0,1.0,1.0,0.0,0.0
10092,4.0,4.0,1.0,0.0,0.0
10093,3.0,3.0,1.0,0.0,0.0
10094,6.0,10.0,0.6,4.0,0.25
10095,1.0,1.0,1.0,0.0,0.0
10096,,12.0,,,
10097,1.0,2.0,0.5,1.0,0.3333333333333333
10098,9.0,1.0,0.1111111111111111,8.0,0.8
10099,6.0,6.0,1.0,0.0,0.0
10100,12.0,12.0,1.0,0.0,0.0
10101,18.0,18.0,1.0,0.0,0.0
10102,1.0,1.0,1.0,0.0,0.0
10103,9.0,9.0,1.0,0.0,0.0
10104,4.0,7.0,0.5714285714285714,3.0,0.2727272727272727
10105,22.0,22.0,1.0,0.0,0.0
10106,1.0,1.0,1.0,0.0,0.0
10107,4.0,4.0,1.0,0.0,0.0
10108,2.0,1.0,0.5,1.0,0.3333333333333333
10109,1.0,1.0,1.0,0.0,0.0
10110,6.0,6.0,1.0,0.0,0.0
10111,1.0,1.0,1.0,0.0,0.0
10112,1.0,4.0,0.25,3.0,0.6
10113,1.0,1.0,1.0,0.0,0.0
10114,1.0,1.0,1.0,0.0,0.0
10115,4.0,4.0,1.0,0.0,0.0
10116,1.0,1.0,1.0,0.0,0.0
10117,2.0,2.0,1.0,0.0,0.0
10118,1.0,1.0,1.0,0.0,0.0
10119,4.0,1.0,0.25,3.0,0.6
10120,1.0,1.0,1.0,0.0,0.0
10121,5.0,5.0,1.0,0.0,0.0
10122,8.0,8.0,1.0,0.0,0.0
10123,23.0,23.0,1.0,0.0,0.0
10124,3.0,6.0,0.5,3.0,0.3333333333333333
10125,1.0,1.0,1.0,0.0,0.0
10126,20.0,20.0,1.0,0.0,0.0
10127,7.0,7.0,1.0,0.0,0.0
10128,1.0,1.0,1.0,0.0,0.0
10129,16.0,23.0,0.6956521739130435,7.0,0.1794871794871795
10130,1.0,1.0,1.0,0.0,0.0
10131,1.0,1.0,1.0,0.0,0.0
10132,5.0,5.0,1.0,0.0,0.0
10133,1.0,1.0,1.0,0.0,0.0
10134,4.0,4.0,1.0,0.0,0.0
10135,2.0,2.0,1.0,0.0,0.0
10136,1.0,1.0,1.0,0.0,0.0
10137,1.0,6.0,0.16666666666666666,5.0,0.7142857142857143
10138,5.0,5.0,1.0,0.0,0.0
10139,10.0,18.0,0.5555555555555556,8.0,0.2857142857142857
10140,12.0,9.0,0.75,3.0,0.14285714285714285
10141,2.0,3.0,0.6666666666666666,1.0,0.2
10142,1.0,1.0,1.0,0.0,0.0
10143,5.0,7.0,0.7142857142857143,2.0,0.16666666666666666
10144,2.0,3.0,0.6666666666666666,1.0,0.2
10145,2.0,2.0,1.0,0.0,0.0
10146,11.0,3.0,0.27272727272727276,8.0,0.5714285714285714
10147,9.0,9.0,1.0,0.0,0.0
10148,5.0,5.0,1.0,0.0,0.0
10149,2.0,2.0,1.0,0.0,0.0
10150,3.0,1.0,0.3333333333333333,2.0,0.5
10151,1.0,1.0,1.0,0.0,0.0
10152,1.0,2.0,0.5,1.0,0.3333333333333333
10153,6.0,6.0,1.0,0.0,0.0
10154,3.0,1.0,0.3333333333333333,2.0,0.5
10155,1.0,1.0,1.0,0.0,0.0
10156,1.0,1.0,1.0,0.0,0.0
10157,10.0,10.0,1.0,0.0,0.0
10158,2.0,2.0,1.0,0.0,0.0
10159,1.0,1.0,1.0,0.0,0.0
10160,1.0,1.0,1.0,0.0,0.0
10161,12.0,12.0,1.0,0.0,0.0
10162,8.0,8.0,1.0,0.0,0.0
10163,12.0,12.0,1.0,0.0,0.0
10164,2.0,1.0,0.5,1.0,0.3333333333333333
10165,1.0,1.0,1.0,0.0,0.0
10166,2.0,2.0,1.0,0.0,0.0
10167,2.0,2.0,1.0,0.0,0.0
10168,6.0,6.0,1.0,0.0,0.0
10169,1.0,1.0,1.0,0.0,0.0
10170,5.0,5.0,1.0,0.0,0.0
10171,10.0,10.0,1.0,0.0,0.0
10172,1.0,1.0,1.0,0.0,0.0
10173,1.0,3.0,0.3333333333333333,2.0,0.5
10174,1.0,1.0,1.0,0.0,0.0
10175,2.0,2.0,1.0,0.0,0.0
10176,1.0,1.0,1.0,0.0,0.0
10177,5.0,5.0,1.0,0.0,0.0
10178,4.0,4.0,1.0,0.0,0.0
10179,1.0,3.0,0.3333333333333333,2.0,0.5
10180,5.0,4.0,0.8,1.0,0.1111111111111111
10181,16.0,23.0,0.6956521739130435,7.0,0.1794871794871795
10182,2.0,2.0,1.0,0.0,0.0
10183,4.0,4.0,1.0,0.0,0.0
10184,1.0,2.0,0.5,1.0,0.3333333333333333
10185,12.0,12.0,1.0,0.0,0.0
10186,5.0,5.0,1.0,0.0,0.0
10187,11.0,11.0,1.0,0.0,0.0
10188,1.0,1.0,1.0,0.0,0.0
10189,2.0,5.0,0.4,3.0,0.42857142857142855
10190,11.0,11.0,1.0,0.0,0.0
10191,1.0,1.0,1.0,0.0,0.0
10192,1.0,1.0,1.0,0.0,0.0
10193,4.0,4.0,1.0,0.0,0.0
10194,3.0,2.0,0.6666666666666666,1.0,0.2
10195,,,,,
10196,18.0,18.0,1.0,0.0,0.0
