,core1,core2,core3
14653,4.0,12.0,5.0
14654,0.0,1.0,4.0
14655,0.0,1.0,11.0
14656,0.0,1.0,6.0
14657,4.0,10.0,6.0
14658,6.0,21.0,8.0
14659,24.0,39.0,29.0
14660,3.0,4.0,4.0
14661,0.0,1.0,6.0
14662,0.0,1.0,7.0
14663,0.0,14.0,7.0
14664,7.0,13.0,12.0
14665,1.0,14.0,2.0
14666,5.0,6.0,8.0
14667,6.0,7.0,7.0
14668,2.0,5.0,5.0
14669,0.0,26.0,1.0
14670,0.0,8.0,5.0
14671,0.0,1.0,4.0
14672,31.0,39.0,36.0
14673,10.0,13.0,11.0
14674,0.0,7.0,1.0
14675,4.0,11.0,5.0
14676,1.0,2.0,5.0
14677,8.0,12.0,9.0
14678,0.0,1.0,6.0
14679,0.0,2.0,10.0
14680,9.0,13.0,17.0
14681,0.0,10.0,5.0
14682,4.0,7.0,5.0
14683,5.0,6.0,7.0
14684,0.0,2.0,11.0
14685,0.0,19.0,1.0
14686,1.0,6.0,4.0
14687,34.0,49.0,39.0
14688,1.0,2.0,4.0
14689,11.0,12.0,15.0
14690,0.0,1.0,15.0
14691,0.0,4.0,1.0
14692,5.0,19.0,7.0
14693,0.0,6.0,1.0
14694,0.0,1.0,5.0
14695,2.0,3.0,4.0
14696,5.0,6.0,12.0
14697,0.0,1.0,23.0
14698,0.0,1.0,8.0
14699,6.0,13.0,16.0
14700,0.0,1.0,8.0
14701,0.0,2.0,9.0
14702,21.0,27.0,27.0
14703,0.0,1.0,12.0
14704,2.0,27.0,30.0
14705,0.0,5.0,1.0
14706,14.0,15.0,22.0
14707,5.0,6.0,11.0
14708,3.0,7.0,6.0
14709,13.0,32.0,18.0
14710,5.0,31.0,6.0
14711,15.0,20.0,16.0
14712,5.0,6.0,29.0
14713,4.0,8.0,11.0
14714,12.0,13.0,17.0
14715,1.0,13.0,4.0
14716,12.0,33.0,17.0
14717,2.0,4.0,4.0
14718,2.0,9.0,7.0
14719,12.0,22.0,15.0
14720,10.0,22.0,12.0
14721,0.0,5.0,1.0
14722,1.0,2.0,7.0
14723,2.0,7.0,4.0
14724,2.0,6.0,5.0
14725,2.0,4.0,3.0
14726,3.0,4.0,4.0
14727,25.0,27.0,34.0
14728,0.0,1.0,5.0
14729,3.0,5.0,4.0
14730,13.0,17.0,14.0
14731,0.0,5.0,1.0
14732,10.0,17.0,17.0
14733,0.0,3.0,5.0
14734,10.0,11.0,20.0
14735,0.0,1.0,9.0
14736,0.0,6.0,1.0
14737,10.0,11.0,13.0
14738,0.0,1.0,6.0
14739,0.0,5.0,1.0
14740,3.0,10.0,5.0
14741,0.0,1.0,6.0
14742,0.0,4.0,1.0
14743,4.0,7.0,6.0
14744,3.0,4.0,6.0
14745,20.0,49.0,21.0
14746,1.0,4.0,6.0
14747,0.0,1.0,4.0
14748,5.0,8.0,12.0
14749,9.0,10.0,10.0
14750,2.0,4.0,3.0
14751,0.0,5.0,1.0
14752,18.0,20.0,19.0
14753,0.0,4.0,1.0
14754,4.0,5.0,8.0
14755,0.0,1.0,4.0
14756,3.0,5.0,4.0
14757,4.0,5.0,5.0
14758,0.0,4.0,1.0
14759,1.0,3.0,7.0
14760,0.0,1.0,88.0
14761,2.0,3.0,4.0
14762,2.0,5.0,3.0
14763,0.0,14.0,2.0
14764,5.0,6.0,7.0
14765,0.0,8.0,1.0
14766,0.0,6.0,4.0
14767,0.0,1.0,4.0
14768,0.0,1.0,4.0
14769,13.0,15.0,61.0
14770,0.0,1.0,6.0
14771,19.0,20.0,23.0
14772,0.0,10.0,1.0
14773,6.0,9.0,8.0
14774,5.0,6.0,8.0
14775,3.0,4.0,5.0
14776,0.0,1.0,6.0
14777,4.0,5.0,6.0
14778,14.0,15.0,27.0
14779,3.0,7.0,4.0
14780,14.0,19.0,16.0
14781,1.0,3.0,8.0
14782,0.0,11.0,11.0
14783,1.0,12.0,3.0
14784,1.0,9.0,2.0
14785,5.0,12.0,6.0
14786,0.0,5.0,1.0
14787,4.0,5.0,5.0
14788,6.0,10.0,8.0
14789,5.0,6.0,7.0
14790,10.0,14.0,11.0
14791,2.0,5.0,3.0
14792,0.0,4.0,1.0
14793,0.0,4.0,1.0
14794,0.0,7.0,6.0
14795,17.0,18.0,18.0
14796,2.0,3.0,6.0
14797,0.0,1.0,27.0
14798,8.0,9.0,9.0
14799,22.0,25.0,25.0
14800,3.0,4.0,4.0
14801,0.0,5.0,1.0
14802,4.0,10.0,11.0
14803,25.0,27.0,26.0
14804,0.0,4.0,43.0
14805,20.0,24.0,28.0
14806,0.0,3.0,16.0
14807,13.0,19.0,22.0
14808,18.0,32.0,33.0
14809,19.0,24.0,20.0
14810,14.0,27.0,15.0
14811,12.0,45.0,18.0
14812,0.0,7.0,1.0
14813,0.0,4.0,1.0
14814,14.0,16.0,16.0
14815,1.0,4.0,4.0
14816,4.0,5.0,5.0
14817,9.0,11.0,14.0
14818,26.0,27.0,27.0
14819,0.0,5.0,1.0
14820,6.0,10.0,7.0
14821,0.0,1.0,4.0
14822,8.0,9.0,9.0
14823,3.0,4.0,5.0
14824,0.0,4.0,1.0
14825,0.0,1.0,11.0
14826,21.0,22.0,28.0
14827,3.0,5.0,9.0
14828,0.0,1.0,5.0
14829,0.0,2.0,6.0
14830,0.0,1.0,17.0
14831,0.0,4.0,1.0
14832,9.0,27.0,11.0
14833,5.0,6.0,6.0
14834,0.0,1.0,4.0
14835,3.0,6.0,12.0
14836,0.0,4.0,1.0
14837,0.0,1.0,5.0
14838,0.0,1.0,6.0
14839,0.0,1.0,4.0
14840,5.0,7.0,33.0
14841,5.0,12.0,8.0
14842,2.0,4.0,5.0
14843,4.0,5.0,5.0
14844,3.0,6.0,4.0
14845,17.0,19.0,18.0
14846,2.0,3.0,9.0
14847,3.0,4.0,5.0
14848,2.0,3.0,13.0
14849,3.0,4.0,4.0
14850,9.0,11.0,19.0
14851,8.0,12.0,14.0
14852,4.0,5.0,7.0
14853,1.0,7.0,2.0
14854,0.0,6.0,1.0
14855,2.0,4.0,3.0
14856,4.0,5.0,5.0
14857,7.0,8.0,13.0
14858,23.0,26.0,27.0
14859,1.0,5.0,2.0
14860,6.0,13.0,9.0
14861,5.0,10.0,11.0
14862,3.0,6.0,5.0
14863,31.0,37.0,38.0
14864,5.0,6.0,15.0
14865,0.0,1.0,4.0
14866,1.0,3.0,9.0
14867,2.0,4.0,3.0
14868,3.0,6.0,9.0
14869,6.0,9.0,7.0
14870,3.0,7.0,5.0
14871,0.0,7.0,5.0
14872,3.0,8.0,9.0
14873,0.0,1.0,4.0
14874,35.0,41.0,39.0
14875,1.0,2.0,6.0
14876,0.0,1.0,4.0
14877,14.0,15.0,16.0
14878,0.0,5.0,1.0
14879,4.0,7.0,7.0
14880,0.0,1.0,13.0
14881,1.0,7.0,2.0
14882,14.0,19.0,31.0
14883,0.0,5.0,1.0
14884,0.0,1.0,8.0
14885,2.0,5.0,3.0
14886,4.0,5.0,5.0
14887,18.0,21.0,19.0
14888,0.0,24.0,1.0
14889,5.0,7.0,11.0
14890,0.0,1.0,6.0
14891,2.0,7.0,3.0
14892,1.0,2.0,6.0
14893,7.0,17.0,9.0
14894,7.0,8.0,8.0
14895,3.0,5.0,5.0
14896,0.0,5.0,1.0
14897,24.0,34.0,29.0
14898,6.0,7.0,7.0
14899,0.0,1.0,4.0
14900,6.0,7.0,9.0
14901,4.0,5.0,8.0
14902,0.0,2.0,4.0
14903,0.0,1.0,10.0
14904,0.0,1.0,4.0
14905,0.0,4.0,1.0
14906,0.0,1.0,5.0
14907,3.0,6.0,7.0
14908,0.0,1.0,4.0
14909,3.0,5.0,4.0
14910,6.0,7.0,7.0
14911,0.0,1.0,9.0
14912,0.0,4.0,1.0
14913,2.0,4.0,6.0
14914,0.0,14.0,2.0
14915,0.0,12.0,1.0
14916,0.0,4.0,1.0
14917,0.0,1.0,7.0
14918,0.0,1.0,7.0
14919,8.0,19.0,9.0
14920,7.0,12.0,8.0
14921,0.0,4.0,1.0
14922,14.0,19.0,24.0
14923,0.0,1.0,7.0
14924,0.0,1.0,14.0
14925,3.0,10.0,6.0
14926,5.0,6.0,13.0
14927,3.0,6.0,7.0
14928,13.0,25.0,50.0
14929,1.0,6.0,2.0
14930,0.0,1.0,16.0
14931,0.0,10.0,1.0
14932,0.0,1.0,12.0
14933,0.0,1.0,5.0
14934,0.0,5.0,1.0
14935,18.0,22.0,25.0
14936,0.0,1.0,4.0
14937,5.0,7.0,8.0
14938,3.0,4.0,7.0
14939,0.0,9.0,5.0
14940,1.0,4.0,2.0
14941,7.0,8.0,9.0
14942,4.0,5.0,5.0
14943,0.0,9.0,1.0
14944,0.0,4.0,1.0
14945,0.0,4.0,1.0
14946,26.0,27.0,27.0
14947,1.0,4.0,2.0
14948,16.0,22.0,17.0
14949,0.0,1.0,4.0
14950,0.0,1.0,4.0
14951,2.0,3.0,6.0
14952,10.0,11.0,13.0
14953,0.0,1.0,4.0
14954,0.0,4.0,1.0
14955,17.0,24.0,24.0
14956,0.0,1.0,5.0
14957,0.0,1.0,6.0
14958,8.0,11.0,19.0
14959,8.0,9.0,13.0
14960,0.0,1.0,22.0
14961,0.0,1.0,6.0
14962,0.0,4.0,1.0
14963,4.0,6.0,6.0
14964,2.0,4.0,3.0
14965,0.0,5.0,1.0
14966,0.0,1.0,5.0
14967,0.0,4.0,1.0
14968,1.0,2.0,17.0
14969,4.0,6.0,5.0
14970,3.0,4.0,7.0
14971,8.0,9.0,9.0
14972,2.0,3.0,4.0
14973,11.0,13.0,12.0
14974,7.0,8.0,8.0
14975,0.0,8.0,1.0
14976,6.0,7.0,7.0
14977,13.0,15.0,50.0
14978,1.0,2.0,6.0
14979,0.0,1.0,8.0
14980,11.0,28.0,27.0
14981,15.0,18.0,17.0
14982,3.0,4.0,6.0
14983,0.0,5.0,2.0
14984,1.0,6.0,4.0
14985,0.0,6.0,1.0
14986,5.0,7.0,8.0
14987,0.0,1.0,10.0
14988,1.0,6.0,4.0
14989,0.0,1.0,5.0
14990,7.0,8.0,10.0
14991,0.0,26.0,1.0
14992,2.0,4.0,6.0
14993,0.0,11.0,1.0
14994,11.0,17.0,61.0
14995,4.0,6.0,5.0
14996,18.0,25.0,32.0
14997,0.0,4.0,1.0
14998,0.0,1.0,16.0
14999,0.0,2.0,9.0
15000,5.0,6.0,14.0
15001,16.0,25.0,19.0
15002,7.0,36.0,12.0
15003,12.0,14.0,13.0
15004,1.0,2.0,5.0
15005,11.0,12.0,13.0
15006,2.0,3.0,6.0
15007,3.0,12.0,8.0
15008,6.0,13.0,15.0
15009,28.0,35.0,45.0
15010,0.0,5.0,1.0
15011,5.0,8.0,10.0
15012,0.0,1.0,10.0
15013,0.0,1.0,8.0
15014,2.0,4.0,5.0
15015,4.0,5.0,5.0
15016,0.0,1.0,5.0
15017,11.0,12.0,18.0
15018,16.0,21.0,22.0
15019,18.0,36.0,19.0
15020,1.0,16.0,3.0
15021,1.0,6.0,2.0
15022,3.0,13.0,12.0
15023,0.0,4.0,1.0
15024,4.0,5.0,6.0
15025,0.0,1.0,10.0
15026,0.0,5.0,1.0
15027,0.0,6.0,1.0
15028,6.0,8.0,8.0
15029,0.0,1.0,4.0
15030,0.0,5.0,1.0
15031,3.0,6.0,7.0
15032,0.0,10.0,1.0
15033,0.0,1.0,9.0
15034,2.0,5.0,4.0
15035,12.0,18.0,16.0
15036,0.0,8.0,1.0
15037,4.0,6.0,5.0
15038,2.0,5.0,3.0
15039,15.0,27.0,24.0
15040,0.0,1.0,8.0
15041,0.0,4.0,1.0
15042,0.0,4.0,1.0
15043,0.0,2.0,15.0
15044,18.0,22.0,33.0
15045,5.0,8.0,7.0
15046,3.0,34.0,7.0
15047,9.0,15.0,11.0
15048,0.0,1.0,4.0
15049,0.0,1.0,17.0
15050,14.0,16.0,15.0
15051,0.0,5.0,1.0
15052,6.0,9.0,7.0
15053,14.0,17.0,25.0
15054,0.0,2.0,4.0
15055,3.0,9.0,5.0
15056,5.0,6.0,8.0
15057,8.0,11.0,17.0
15058,1.0,4.0,4.0
15059,1.0,6.0,7.0
15060,25.0,54.0,28.0
15061,7.0,12.0,11.0
15062,2.0,8.0,8.0
15063,12.0,18.0,15.0
15064,15.0,16.0,24.0
15065,0.0,4.0,2.0
15066,6.0,7.0,8.0
15067,3.0,4.0,4.0
15068,0.0,5.0,1.0
15069,13.0,15.0,19.0
15070,3.0,4.0,6.0
15071,4.0,5.0,5.0
15072,0.0,4.0,1.0
15073,3.0,4.0,4.0
15074,5.0,9.0,7.0
15075,0.0,1.0,6.0
15076,0.0,5.0,1.0
15077,9.0,10.0,11.0
15078,6.0,7.0,12.0
15079,1.0,2.0,6.0
15080,18.0,20.0,20.0
15081,5.0,6.0,7.0
15082,0.0,1.0,5.0
15083,0.0,6.0,1.0
15084,4.0,5.0,7.0
15085,2.0,4.0,3.0
15086,2.0,5.0,4.0
15087,0.0,1.0,4.0
15088,15.0,16.0,24.0
15089,5.0,8.0,12.0
15090,7.0,10.0,9.0
15091,0.0,1.0,4.0
15092,15.0,20.0,32.0
15093,5.0,8.0,19.0
15094,14.0,16.0,15.0
15095,0.0,6.0,1.0
15096,4.0,14.0,88.0
15097,0.0,1.0,13.0
15098,0.0,1.0,5.0
15099,8.0,13.0,9.0
15100,21.0,25.0,23.0
15101,0.0,5.0,1.0
15102,0.0,1.0,6.0
15103,0.0,1.0,4.0
15104,0.0,5.0,1.0
15105,25.0,51.0,42.0
15106,0.0,5.0,2.0
15107,24.0,25.0,38.0
15108,1.0,2.0,6.0
15109,0.0,1.0,29.0
15110,0.0,6.0,1.0
15111,0.0,1.0,7.0
15112,11.0,14.0,15.0
15113,1.0,3.0,18.0
15114,1.0,15.0,5.0
15115,22.0,23.0,23.0
15116,0.0,7.0,1.0
15117,0.0,5.0,7.0
15118,10.0,22.0,11.0
15119,13.0,15.0,18.0
15120,3.0,8.0,12.0
15121,4.0,8.0,9.0
15122,0.0,7.0,1.0
15123,0.0,4.0,1.0
15124,0.0,9.0,1.0
15125,0.0,1.0,4.0
15126,24.0,29.0,32.0
15127,23.0,31.0,24.0
15128,0.0,8.0,1.0
15129,0.0,5.0,1.0
15130,17.0,18.0,21.0
15131,0.0,1.0,6.0
15132,0.0,4.0,1.0
15133,0.0,1.0,44.0
15134,2.0,4.0,6.0
15135,4.0,5.0,5.0
15136,0.0,2.0,7.0
15137,0.0,4.0,1.0
15138,3.0,4.0,5.0
15139,0.0,1.0,18.0
15140,0.0,1.0,105.0
15141,0.0,4.0,1.0
15142,1.0,4.0,10.0
15143,1.0,2.0,16.0
15144,0.0,1.0,4.0
15145,7.0,9.0,15.0
15146,3.0,4.0,5.0
15147,9.0,17.0,18.0
15148,0.0,2.0,11.0
15149,0.0,1.0,24.0
15150,0.0,1.0,5.0
15151,11.0,14.0,13.0
15152,0.0,11.0,1.0
15153,0.0,4.0,1.0
15154,1.0,6.0,14.0
15155,3.0,8.0,7.0
15156,8.0,18.0,9.0
15157,3.0,4.0,4.0
15158,10.0,14.0,12.0
15159,0.0,6.0,1.0
15160,6.0,7.0,7.0
15161,0.0,1.0,4.0
15162,4.0,5.0,5.0
15163,4.0,11.0,5.0
15164,0.0,1.0,5.0
15165,0.0,2.0,7.0
15166,4.0,6.0,6.0
15167,31.0,45.0,41.0
15168,0.0,3.0,13.0
15169,12.0,19.0,16.0
15170,9.0,23.0,10.0
15171,0.0,4.0,1.0
15172,0.0,1.0,10.0
15173,8.0,9.0,10.0
15174,0.0,1.0,4.0
15175,0.0,4.0,1.0
15176,0.0,1.0,6.0
15177,0.0,1.0,4.0
15178,8.0,9.0,13.0
15179,3.0,5.0,4.0
15180,15.0,29.0,34.0
15181,0.0,1.0,5.0
15182,2.0,18.0,8.0
15183,0.0,9.0,6.0
15184,1.0,7.0,2.0
15185,5.0,15.0,11.0
15186,2.0,10.0,7.0
15187,6.0,8.0,12.0
15188,0.0,1.0,14.0
15189,2.0,4.0,24.0
15190,13.0,18.0,17.0
15191,0.0,1.0,5.0
15192,0.0,1.0,6.0
15193,0.0,2.0,4.0
15194,4.0,8.0,5.0
15195,0.0,6.0,1.0
15196,4.0,8.0,7.0
15197,1.0,7.0,2.0
15198,18.0,19.0,20.0
15199,0.0,4.0,6.0
15200,1.0,2.0,18.0
15201,5.0,6.0,7.0
15202,0.0,1.0,12.0
15203,14.0,25.0,25.0
15204,1.0,4.0,2.0
15205,9.0,10.0,44.0
15206,0.0,8.0,1.0
15207,4.0,8.0,6.0
15208,18.0,21.0,20.0
15209,13.0,14.0,15.0
15210,1.0,2.0,33.0
15211,0.0,6.0,1.0
15212,5.0,9.0,8.0
15213,25.0,42.0,49.0
15214,31.0,32.0,33.0
15215,0.0,6.0,1.0
15216,13.0,17.0,14.0
15217,0.0,5.0,1.0
15218,3.0,4.0,4.0
15219,5.0,6.0,11.0
15220,0.0,1.0,4.0
15221,2.0,5.0,3.0
15222,12.0,13.0,13.0
15223,4.0,5.0,5.0
15224,35.0,36.0,36.0
15225,13.0,18.0,19.0
15226,4.0,7.0,10.0
15227,0.0,1.0,6.0
15228,31.0,37.0,42.0
15229,3.0,8.0,49.0
15230,7.0,14.0,9.0
15231,3.0,5.0,4.0
15232,1.0,7.0,2.0
15233,14.0,18.0,15.0
15234,2.0,8.0,3.0
15235,18.0,23.0,31.0
15236,1.0,5.0,2.0
15237,0.0,8.0,1.0
15238,15.0,18.0,20.0
15239,3.0,17.0,8.0
15240,0.0,6.0,27.0
15241,17.0,19.0,18.0
15242,0.0,1.0,5.0
15243,18.0,33.0,21.0
15244,0.0,13.0,1.0
15245,7.0,14.0,14.0
15246,0.0,1.0,21.0
15247,6.0,17.0,7.0
15248,0.0,16.0,1.0
15249,5.0,11.0,8.0
15250,8.0,12.0,11.0
15251,19.0,32.0,22.0
15252,0.0,1.0,10.0
15253,7.0,12.0,9.0
15254,2.0,6.0,5.0
15255,0.0,5.0,1.0
15256,0.0,7.0,1.0
15257,2.0,4.0,6.0
15258,17.0,19.0,20.0
15259,25.0,39.0,28.0
15260,5.0,8.0,22.0
15261,3.0,6.0,6.0
15262,0.0,13.0,1.0
15263,4.0,6.0,5.0
15264,6.0,7.0,8.0
15265,0.0,4.0,1.0
15266,0.0,1.0,5.0
15267,31.0,40.0,42.0
15268,11.0,17.0,22.0
15269,1.0,4.0,4.0
15270,2.0,3.0,4.0
15271,1.0,6.0,5.0
15272,24.0,50.0,25.0
15273,0.0,6.0,36.0
15274,11.0,12.0,15.0
15275,30.0,33.0,31.0
15276,2.0,5.0,3.0
15277,7.0,8.0,8.0
15278,13.0,18.0,16.0
15279,1.0,7.0,75.0
15280,0.0,8.0,1.0
15281,23.0,25.0,35.0
15282,0.0,1.0,13.0
15283,0.0,26.0,1.0
15284,8.0,11.0,11.0
15285,0.0,5.0,6.0
15286,14.0,15.0,18.0
15287,0.0,4.0,1.0
15288,0.0,4.0,1.0
15289,0.0,1.0,6.0
15290,3.0,5.0,4.0
15291,18.0,40.0,24.0
15292,17.0,18.0,24.0
15293,13.0,28.0,15.0
15294,1.0,4.0,6.0
15295,24.0,25.0,26.0
15296,37.0,39.0,47.0
15297,23.0,28.0,24.0
15298,6.0,7.0,10.0
15299,22.0,27.0,23.0
15300,0.0,1.0,4.0
15301,4.0,7.0,5.0
15302,7.0,19.0,8.0
15303,0.0,5.0,1.0
15304,0.0,1.0,4.0
15305,0.0,5.0,1.0
15306,0.0,2.0,6.0
15307,9.0,11.0,10.0
15308,4.0,8.0,5.0
15309,6.0,9.0,25.0
15310,3.0,5.0,4.0
15311,3.0,4.0,7.0
15312,3.0,4.0,5.0
15313,1.0,3.0,30.0
15314,0.0,1.0,6.0
15315,12.0,24.0,20.0
15316,17.0,18.0,18.0
15317,3.0,6.0,7.0
15318,6.0,10.0,7.0
15319,1.0,2.0,5.0
15320,0.0,4.0,1.0
15321,0.0,23.0,5.0
15322,4.0,13.0,5.0
15323,3.0,10.0,6.0
15324,17.0,24.0,20.0
15325,0.0,1.0,5.0
15326,4.0,6.0,5.0
15327,1.0,5.0,2.0
15328,4.0,5.0,11.0
15329,1.0,8.0,2.0
15330,11.0,12.0,12.0
15331,15.0,33.0,20.0
15332,4.0,6.0,12.0
15333,1.0,4.0,2.0
15334,13.0,14.0,23.0
15335,9.0,12.0,11.0
15336,7.0,9.0,8.0
15337,24.0,33.0,31.0
15338,3.0,5.0,7.0
15339,1.0,2.0,4.0
15340,3.0,6.0,10.0
15341,9.0,10.0,12.0
15342,0.0,1.0,11.0
15343,6.0,7.0,10.0
15344,0.0,1.0,4.0
15345,0.0,1.0,36.0
15346,8.0,11.0,9.0
15347,14.0,16.0,19.0
15348,0.0,1.0,8.0
15349,6.0,8.0,12.0
15350,0.0,4.0,1.0
15351,7.0,8.0,9.0
15352,27.0,46.0,31.0
15353,0.0,7.0,1.0
15354,3.0,5.0,5.0
15355,10.0,11.0,11.0
15356,5.0,6.0,6.0
15357,25.0,27.0,26.0
15358,2.0,30.0,7.0
15359,5.0,10.0,8.0
15360,0.0,8.0,1.0
15361,1.0,4.0,2.0
15362,8.0,10.0,12.0
15363,3.0,4.0,4.0
15364,9.0,10.0,10.0
15365,0.0,1.0,21.0
15366,10.0,14.0,12.0
15367,0.0,1.0,5.0
15368,0.0,1.0,4.0
15369,0.0,9.0,1.0
15370,0.0,1.0,6.0
15371,12.0,14.0,13.0
15372,0.0,7.0,2.0
15373,0.0,1.0,8.0
15374,9.0,12.0,24.0
15375,0.0,5.0,1.0
15376,0.0,5.0,1.0
15377,12.0,20.0,13.0
15378,5.0,6.0,6.0
15379,5.0,8.0,6.0
15380,3.0,5.0,5.0
15381,9.0,18.0,12.0
15382,11.0,14.0,33.0
15383,0.0,8.0,1.0
15384,0.0,5.0,1.0
15385,2.0,5.0,8.0
15386,0.0,6.0,1.0
15387,0.0,1.0,7.0
15388,11.0,12.0,14.0
15389,5.0,6.0,6.0
15390,2.0,4.0,4.0
15391,5.0,16.0,8.0
15392,1.0,3.0,4.0
15393,23.0,28.0,41.0
15394,0.0,1.0,5.0
15395,17.0,25.0,20.0
15396,0.0,1.0,5.0
15397,6.0,14.0,15.0
15398,0.0,5.0,1.0
15399,1.0,6.0,3.0
15400,2.0,5.0,4.0
15401,12.0,15.0,15.0
15402,11.0,13.0,12.0
15403,3.0,4.0,4.0
15404,0.0,4.0,1.0
15405,22.0,25.0,42.0
15406,10.0,21.0,12.0
15407,18.0,24.0,28.0
15408,12.0,13.0,13.0
15409,7.0,15.0,9.0
15410,0.0,7.0,1.0
15411,0.0,10.0,1.0
15412,4.0,15.0,20.0
15413,0.0,7.0,1.0
15414,8.0,10.0,10.0
15415,0.0,5.0,1.0
15416,0.0,1.0,34.0
15417,9.0,12.0,18.0
15418,1.0,5.0,5.0
15419,3.0,4.0,4.0
15420,5.0,12.0,8.0
15421,0.0,26.0,1.0
15422,0.0,4.0,1.0
15423,10.0,14.0,20.0
15424,4.0,5.0,5.0
15425,6.0,10.0,11.0
15426,1.0,2.0,4.0
15427,9.0,12.0,20.0
15428,7.0,8.0,10.0
15429,0.0,12.0,2.0
15430,17.0,21.0,25.0
15431,1.0,5.0,5.0
15432,4.0,5.0,6.0
15433,1.0,2.0,5.0
15434,8.0,10.0,9.0
15435,0.0,1.0,5.0
15436,6.0,8.0,7.0
15437,3.0,4.0,4.0
15438,0.0,4.0,1.0
15439,0.0,8.0,1.0
15440,0.0,14.0,1.0
15441,0.0,3.0,26.0
15442,4.0,6.0,10.0
15443,0.0,10.0,1.0
15444,0.0,6.0,5.0
15445,0.0,1.0,4.0
15446,5.0,7.0,11.0
15447,6.0,7.0,13.0
15448,3.0,5.0,4.0
15449,4.0,5.0,9.0
15450,4.0,6.0,10.0
15451,0.0,5.0,2.0
15452,3.0,4.0,5.0
15453,2.0,4.0,5.0
15454,0.0,8.0,1.0
15455,3.0,8.0,4.0
15456,0.0,1.0,7.0
15457,6.0,7.0,8.0
15458,11.0,35.0,23.0
15459,31.0,47.0,38.0
15460,5.0,6.0,6.0
15461,5.0,17.0,8.0
15462,0.0,6.0,1.0
15463,18.0,20.0,21.0
15464,19.0,25.0,27.0
15465,0.0,4.0,5.0
15466,1.0,2.0,4.0
15467,0.0,4.0,1.0
15468,5.0,11.0,18.0
15469,0.0,7.0,1.0
15470,0.0,4.0,1.0
15471,10.0,14.0,15.0
15472,10.0,20.0,13.0
15473,0.0,8.0,1.0
15474,10.0,13.0,11.0
15475,17.0,19.0,18.0
15476,1.0,4.0,2.0
15477,2.0,4.0,3.0
15478,5.0,8.0,8.0
15479,10.0,11.0,12.0
15480,0.0,1.0,4.0
15481,4.0,54.0,7.0
15482,0.0,1.0,12.0
15483,1.0,20.0,6.0
15484,6.0,7.0,7.0
15485,0.0,1.0,5.0
15486,5.0,6.0,7.0
15487,17.0,18.0,22.0
15488,0.0,5.0,1.0
15489,12.0,14.0,15.0
15490,0.0,4.0,2.0
15491,18.0,19.0,20.0
15492,0.0,1.0,7.0
15493,0.0,4.0,1.0
15494,7.0,12.0,9.0
15495,8.0,9.0,20.0
15496,0.0,5.0,1.0
15497,5.0,11.0,7.0
15498,1.0,4.0,7.0
15499,0.0,4.0,1.0
15500,19.0,24.0,29.0
15501,0.0,10.0,1.0
15502,12.0,23.0,15.0
15503,0.0,5.0,1.0
15504,0.0,1.0,22.0
15505,0.0,1.0,5.0
15506,1.0,5.0,2.0
15507,1.0,2.0,5.0
15508,5.0,6.0,6.0
15509,9.0,17.0,16.0
15510,7.0,13.0,8.0
15511,6.0,7.0,9.0
15512,1.0,13.0,2.0
15513,6.0,14.0,12.0
15514,18.0,27.0,22.0
15515,0.0,1.0,11.0
15516,0.0,7.0,1.0
15517,5.0,8.0,6.0
15518,10.0,13.0,11.0
15519,12.0,13.0,14.0
15520,3.0,4.0,6.0
15521,0.0,1.0,5.0
15522,10.0,16.0,12.0
15523,0.0,2.0,6.0
15524,15.0,20.0,33.0
15525,0.0,12.0,2.0
15526,7.0,9.0,10.0
15527,0.0,1.0,6.0
15528,0.0,9.0,1.0
15529,2.0,3.0,9.0
15530,2.0,4.0,10.0
15531,5.0,6.0,6.0
15532,11.0,20.0,12.0
15533,4.0,6.0,7.0
15534,3.0,4.0,4.0
15535,0.0,2.0,23.0
15536,0.0,6.0,1.0
15537,0.0,1.0,12.0
15538,5.0,6.0,6.0
15539,7.0,13.0,13.0
15540,2.0,4.0,12.0
15541,3.0,5.0,4.0
15542,12.0,20.0,16.0
15543,2.0,5.0,3.0
15544,0.0,1.0,4.0
15545,6.0,7.0,11.0
15546,0.0,4.0,1.0
15547,8.0,12.0,20.0
15548,7.0,11.0,9.0
15549,5.0,10.0,9.0
15550,3.0,5.0,6.0
15551,0.0,5.0,1.0
15552,0.0,4.0,10.0
15553,16.0,18.0,25.0
15554,2.0,5.0,3.0
15555,0.0,1.0,7.0
15556,16.0,23.0,24.0
15557,0.0,13.0,1.0
15558,0.0,5.0,6.0
15559,0.0,1.0,10.0
15560,6.0,9.0,11.0
15561,0.0,4.0,2.0
15562,6.0,15.0,7.0
15563,0.0,1.0,4.0
15564,2.0,19.0,5.0
15565,5.0,11.0,6.0
15566,25.0,27.0,28.0
15567,2.0,6.0,3.0
15568,6.0,7.0,9.0
15569,4.0,5.0,6.0
15570,0.0,1.0,7.0
15571,0.0,2.0,16.0
15572,1.0,3.0,4.0
15573,12.0,37.0,15.0
15574,15.0,20.0,17.0
15575,6.0,8.0,10.0
15576,5.0,8.0,8.0
15577,9.0,11.0,11.0
15578,35.0,49.0,45.0
15579,35.0,42.0,38.0
15580,0.0,9.0,1.0
15581,17.0,21.0,19.0
15582,15.0,22.0,43.0
15583,20.0,24.0,21.0
15584,0.0,1.0,6.0
