,q1_neigh,q2_neigh,common_neigh,distinct_neigh,clique_size,shortest_path
14094,15.0,12.0,9.0,18.0,10.0,2.0
14095,2.0,5.0,1.0,6.0,3.0,2.0
14096,1.0,10.0,0.0,11.0,2.0,10.0
14097,12.0,4.0,2.0,14.0,6.0,2.0
14098,12.0,15.0,10.0,17.0,10.0,2.0
14099,1.0,4.0,0.0,5.0,2.0,10.0
14100,5.0,3.0,0.0,8.0,2.0,3.0
14101,2.0,6.0,0.0,8.0,2.0,10.0
14102,4.0,5.0,3.0,6.0,5.0,2.0
14103,1.0,10.0,0.0,11.0,2.0,10.0
14104,6.0,5.0,3.0,8.0,5.0,2.0
14105,24.0,38.0,19.0,43.0,21.0,2.0
14106,1.0,9.0,0.0,10.0,2.0,10.0
14107,37.0,29.0,23.0,43.0,20.0,2.0
14108,3.0,21.0,0.0,24.0,2.0,3.0
14109,8.0,8.0,5.0,11.0,7.0,2.0
14110,1.0,5.0,0.0,6.0,2.0,10.0
14111,3.0,21.0,2.0,22.0,4.0,2.0
14112,9.0,2.0,1.0,10.0,6.0,2.0
14113,1.0,5.0,0.0,6.0,2.0,10.0
14114,1.0,9.0,0.0,10.0,2.0,10.0
14115,5.0,1.0,0.0,6.0,2.0,10.0
14116,2.0,5.0,1.0,6.0,3.0,2.0
14117,10.0,13.0,9.0,14.0,10.0,2.0
14118,26.0,26.0,25.0,27.0,27.0,2.0
14119,3.0,6.0,2.0,7.0,4.0,2.0
14120,1.0,7.0,0.0,8.0,2.0,10.0
14121,7.0,2.0,1.0,8.0,5.0,2.0
14122,26.0,26.0,25.0,27.0,27.0,2.0
14123,13.0,14.0,11.0,16.0,9.0,2.0
14124,12.0,15.0,9.0,18.0,8.0,2.0
14125,8.0,6.0,5.0,9.0,7.0,2.0
14126,7.0,6.0,5.0,8.0,6.0,2.0
14127,1.0,5.0,0.0,6.0,2.0,10.0
14128,20.0,29.0,17.0,32.0,17.0,2.0
14129,6.0,1.0,0.0,7.0,2.0,10.0
14130,1.0,5.0,0.0,6.0,2.0,10.0
14131,1.0,22.0,0.0,23.0,2.0,10.0
14132,5.0,2.0,0.0,7.0,2.0,3.0
14133,29.0,37.0,21.0,45.0,13.0,2.0
14134,24.0,19.0,18.0,25.0,13.0,2.0
14135,4.0,8.0,2.0,10.0,4.0,2.0
14136,1.0,6.0,0.0,7.0,2.0,10.0
14137,4.0,1.0,0.0,5.0,2.0,10.0
14138,6.0,4.0,3.0,7.0,5.0,2.0
14139,22.0,7.0,6.0,23.0,8.0,2.0
14140,7.0,6.0,5.0,8.0,7.0,2.0
14141,8.0,1.0,0.0,9.0,2.0,10.0
14142,7.0,1.0,0.0,8.0,4.0,10.0
14143,1.0,4.0,0.0,5.0,2.0,10.0
14144,11.0,8.0,5.0,14.0,6.0,2.0
14145,4.0,5.0,3.0,6.0,5.0,2.0
14146,16.0,26.0,14.0,28.0,15.0,2.0
14147,1.0,4.0,0.0,5.0,2.0,10.0
14148,10.0,15.0,9.0,16.0,10.0,2.0
14149,5.0,4.0,3.0,6.0,5.0,2.0
14150,3.0,4.0,2.0,5.0,4.0,2.0
14151,5.0,1.0,0.0,6.0,2.0,10.0
14152,4.0,1.0,0.0,5.0,2.0,10.0
14153,10.0,18.0,5.0,23.0,6.0,2.0
14154,4.0,1.0,0.0,5.0,2.0,10.0
14155,8.0,8.0,7.0,9.0,8.0,2.0
14156,1.0,23.0,0.0,24.0,2.0,10.0
14157,17.0,20.0,12.0,25.0,10.0,2.0
14158,4.0,5.0,3.0,6.0,5.0,2.0
14159,5.0,5.0,4.0,6.0,6.0,2.0
14160,6.0,6.0,5.0,7.0,7.0,2.0
14161,9.0,8.0,7.0,10.0,8.0,2.0
14162,13.0,13.0,11.0,15.0,10.0,2.0
14163,1.0,5.0,0.0,6.0,2.0,10.0
14164,1.0,5.0,0.0,6.0,2.0,10.0
14165,1.0,4.0,0.0,5.0,2.0,10.0
14166,1.0,4.0,0.0,5.0,2.0,10.0
14167,9.0,6.0,3.0,12.0,5.0,2.0
14168,11.0,10.0,8.0,13.0,8.0,2.0
14169,6.0,1.0,0.0,7.0,2.0,10.0
14170,11.0,11.0,9.0,13.0,10.0,2.0
14171,13.0,13.0,12.0,14.0,14.0,2.0
14172,6.0,1.0,0.0,7.0,2.0,10.0
14173,16.0,3.0,0.0,19.0,2.0,3.0
14174,15.0,17.0,14.0,18.0,12.0,2.0
14175,3.0,5.0,2.0,6.0,4.0,2.0
14176,25.0,17.0,14.0,28.0,13.0,2.0
14177,1.0,5.0,0.0,6.0,2.0,10.0
14178,8.0,1.0,0.0,9.0,2.0,10.0
14179,1.0,36.0,0.0,37.0,2.0,10.0
14180,11.0,11.0,10.0,12.0,11.0,2.0
14181,5.0,1.0,0.0,6.0,2.0,10.0
14182,6.0,7.0,5.0,8.0,6.0,2.0
14183,1.0,7.0,0.0,8.0,2.0,10.0
14184,26.0,26.0,25.0,27.0,27.0,2.0
14185,4.0,3.0,2.0,5.0,4.0,2.0
14186,13.0,13.0,12.0,14.0,14.0,2.0
14187,4.0,1.0,0.0,5.0,2.0,10.0
14188,1.0,19.0,0.0,20.0,2.0,10.0
14189,12.0,1.0,0.0,13.0,2.0,10.0
14190,2.0,10.0,0.0,12.0,2.0,3.0
14191,17.0,7.0,3.0,21.0,12.0,2.0
14192,14.0,14.0,12.0,16.0,12.0,2.0
14193,8.0,5.0,1.0,12.0,3.0,2.0
14194,1.0,7.0,0.0,8.0,2.0,10.0
14195,7.0,31.0,5.0,33.0,6.0,2.0
14196,1.0,4.0,0.0,5.0,2.0,10.0
14197,20.0,10.0,9.0,21.0,10.0,2.0
14198,6.0,5.0,3.0,8.0,5.0,2.0
14199,6.0,5.0,4.0,7.0,6.0,2.0
14200,4.0,1.0,0.0,5.0,2.0,10.0
14201,2.0,4.0,1.0,5.0,3.0,2.0
14202,8.0,9.0,6.0,11.0,6.0,2.0
14203,1.0,5.0,0.0,6.0,2.0,10.0
14204,17.0,13.0,10.0,20.0,12.0,2.0
14205,18.0,14.0,5.0,27.0,14.0,2.0
14206,16.0,2.0,1.0,17.0,11.0,2.0
14207,1.0,9.0,0.0,10.0,2.0,10.0
14208,4.0,1.0,0.0,5.0,2.0,10.0
14209,4.0,1.0,0.0,5.0,2.0,10.0
14210,38.0,26.0,20.0,44.0,20.0,2.0
14211,37.0,47.0,31.0,53.0,19.0,2.0
14212,6.0,6.0,5.0,7.0,6.0,2.0
14213,1.0,6.0,0.0,7.0,2.0,10.0
14214,4.0,6.0,3.0,7.0,5.0,2.0
14215,13.0,52.0,3.0,62.0,9.0,2.0
14216,5.0,17.0,1.0,21.0,4.0,2.0
14217,18.0,6.0,3.0,21.0,12.0,2.0
14218,1.0,5.0,0.0,6.0,2.0,10.0
14219,13.0,12.0,11.0,14.0,13.0,2.0
14220,29.0,66.0,22.0,73.0,13.0,2.0
14221,2.0,4.0,0.0,6.0,2.0,10.0
14222,7.0,5.0,1.0,11.0,3.0,2.0
14223,6.0,1.0,0.0,7.0,2.0,10.0
14224,1.0,18.0,0.0,19.0,2.0,10.0
14225,1.0,4.0,0.0,5.0,2.0,10.0
14226,1.0,11.0,0.0,12.0,2.0,10.0
14227,5.0,1.0,0.0,6.0,2.0,10.0
14228,4.0,1.0,0.0,5.0,3.0,10.0
14229,4.0,2.0,1.0,5.0,3.0,2.0
14230,6.0,5.0,4.0,7.0,6.0,2.0
14231,4.0,2.0,0.0,6.0,2.0,3.0
14232,32.0,32.0,30.0,34.0,27.0,2.0
14233,39.0,44.0,38.0,45.0,26.0,2.0
14234,7.0,1.0,0.0,8.0,7.0,10.0
14235,1.0,4.0,0.0,5.0,2.0,10.0
14236,5.0,6.0,4.0,7.0,5.0,2.0
14237,12.0,13.0,10.0,15.0,11.0,2.0
14238,10.0,9.0,8.0,11.0,8.0,2.0
14239,17.0,7.0,5.0,19.0,10.0,2.0
14240,41.0,49.0,24.0,66.0,25.0,2.0
14241,23.0,33.0,19.0,37.0,18.0,2.0
14242,13.0,11.0,9.0,15.0,8.0,2.0
14243,1.0,5.0,0.0,6.0,2.0,10.0
14244,6.0,2.0,0.0,8.0,2.0,10.0
14245,1.0,10.0,0.0,11.0,2.0,10.0
14246,9.0,8.0,6.0,11.0,8.0,2.0
14247,6.0,1.0,0.0,7.0,2.0,10.0
14248,6.0,4.0,3.0,7.0,4.0,2.0
14249,4.0,1.0,0.0,5.0,2.0,10.0
14250,4.0,1.0,0.0,5.0,3.0,10.0
14251,44.0,1.0,0.0,45.0,11.0,10.0
14252,7.0,2.0,1.0,8.0,3.0,2.0
14253,1.0,4.0,0.0,5.0,2.0,10.0
14254,6.0,5.0,4.0,7.0,6.0,2.0
14255,6.0,1.0,0.0,7.0,5.0,10.0
14256,4.0,4.0,3.0,5.0,5.0,2.0
14257,17.0,14.0,12.0,19.0,12.0,2.0
14258,5.0,5.0,4.0,6.0,6.0,2.0
14259,4.0,2.0,1.0,5.0,3.0,2.0
14260,1.0,44.0,0.0,45.0,2.0,10.0
14261,14.0,17.0,7.0,24.0,6.0,2.0
14262,1.0,6.0,0.0,7.0,2.0,10.0
14263,26.0,27.0,25.0,28.0,27.0,2.0
14264,4.0,5.0,3.0,6.0,5.0,2.0
14265,1.0,7.0,0.0,8.0,2.0,10.0
14266,2.0,8.0,0.0,10.0,2.0,3.0
14267,10.0,5.0,4.0,11.0,7.0,2.0
14268,6.0,1.0,0.0,7.0,2.0,10.0
14269,16.0,21.0,14.0,23.0,14.0,2.0
14270,4.0,6.0,2.0,8.0,4.0,2.0
14271,8.0,9.0,7.0,10.0,9.0,2.0
14272,8.0,9.0,7.0,10.0,9.0,2.0
14273,4.0,1.0,0.0,5.0,2.0,10.0
14274,1.0,44.0,0.0,45.0,2.0,10.0
14275,4.0,1.0,0.0,5.0,2.0,10.0
14276,7.0,7.0,0.0,14.0,4.0,3.0
14277,15.0,11.0,6.0,20.0,10.0,2.0
14278,2.0,8.0,0.0,10.0,2.0,10.0
14279,20.0,4.0,0.0,24.0,15.0,6.0
14280,3.0,8.0,2.0,9.0,4.0,2.0
14281,6.0,8.0,5.0,9.0,7.0,2.0
14282,8.0,6.0,4.0,10.0,6.0,2.0
14283,1.0,6.0,0.0,7.0,2.0,10.0
14284,4.0,5.0,3.0,6.0,3.0,2.0
14285,4.0,5.0,2.0,7.0,4.0,2.0
14286,5.0,1.0,0.0,6.0,2.0,10.0
14287,4.0,4.0,3.0,5.0,5.0,2.0
14288,21.0,18.0,17.0,22.0,15.0,2.0
14289,14.0,14.0,13.0,15.0,13.0,2.0
14290,2.0,7.0,0.0,9.0,2.0,3.0
14291,4.0,5.0,1.0,8.0,3.0,2.0
14292,5.0,8.0,2.0,11.0,5.0,2.0
14293,4.0,8.0,3.0,9.0,4.0,2.0
14294,16.0,22.0,9.0,29.0,11.0,2.0
14295,6.0,4.0,3.0,7.0,5.0,2.0
14296,38.0,38.0,29.0,47.0,20.0,2.0
14297,15.0,22.0,9.0,28.0,7.0,2.0
14298,2.0,4.0,1.0,5.0,3.0,2.0
14299,5.0,1.0,0.0,6.0,2.0,10.0
14300,1.0,15.0,0.0,16.0,2.0,10.0
14301,5.0,4.0,3.0,6.0,5.0,2.0
14302,6.0,6.0,5.0,7.0,7.0,2.0
14303,25.0,18.0,14.0,29.0,12.0,2.0
14304,4.0,5.0,2.0,7.0,3.0,2.0
14305,1.0,7.0,0.0,8.0,2.0,10.0
14306,2.0,13.0,0.0,15.0,2.0,3.0
14307,32.0,23.0,5.0,50.0,23.0,2.0
14308,8.0,7.0,0.0,15.0,4.0,3.0
14309,3.0,4.0,2.0,5.0,4.0,2.0
14310,5.0,8.0,1.0,12.0,5.0,2.0
14311,21.0,21.0,15.0,27.0,13.0,2.0
14312,1.0,6.0,0.0,7.0,2.0,10.0
14313,5.0,7.0,4.0,8.0,5.0,2.0
14314,2.0,6.0,1.0,7.0,3.0,2.0
14315,16.0,4.0,3.0,17.0,12.0,2.0
14316,4.0,1.0,0.0,5.0,2.0,10.0
14317,14.0,13.0,8.0,19.0,10.0,2.0
14318,5.0,5.0,4.0,6.0,6.0,2.0
14319,12.0,8.0,7.0,13.0,7.0,2.0
14320,4.0,1.0,0.0,5.0,2.0,10.0
14321,4.0,1.0,0.0,5.0,2.0,10.0
14322,4.0,1.0,0.0,5.0,2.0,10.0
14323,7.0,2.0,1.0,8.0,3.0,2.0
14324,42.0,38.0,27.0,53.0,24.0,2.0
14325,2.0,5.0,1.0,6.0,3.0,2.0
14326,8.0,1.0,0.0,9.0,2.0,10.0
14327,42.0,27.0,26.0,43.0,24.0,2.0
14328,7.0,7.0,6.0,8.0,7.0,2.0
14329,5.0,1.0,0.0,6.0,3.0,10.0
14330,12.0,6.0,5.0,13.0,7.0,2.0
14331,7.0,12.0,6.0,13.0,7.0,2.0
14332,1.0,14.0,0.0,15.0,2.0,10.0
14333,4.0,1.0,0.0,5.0,2.0,10.0
14334,5.0,1.0,0.0,6.0,2.0,10.0
14335,4.0,1.0,0.0,5.0,2.0,10.0
14336,10.0,11.0,9.0,12.0,9.0,2.0
14337,1.0,4.0,0.0,5.0,2.0,10.0
14338,8.0,7.0,4.0,11.0,6.0,2.0
14339,14.0,38.0,13.0,39.0,13.0,2.0
14340,5.0,5.0,0.0,10.0,2.0,10.0
14341,2.0,6.0,1.0,7.0,3.0,2.0
14342,1.0,5.0,0.0,6.0,2.0,10.0
14343,1.0,144.0,0.0,145.0,2.0,10.0
14344,31.0,29.0,27.0,33.0,20.0,2.0
14345,26.0,24.0,19.0,31.0,19.0,2.0
14346,4.0,6.0,3.0,7.0,4.0,2.0
14347,43.0,43.0,39.0,47.0,31.0,2.0
14348,2.0,14.0,1.0,15.0,3.0,2.0
14349,16.0,18.0,14.0,20.0,15.0,2.0
14350,3.0,9.0,1.0,11.0,3.0,2.0
14351,4.0,4.0,3.0,5.0,5.0,2.0
14352,7.0,5.0,4.0,8.0,6.0,2.0
14353,5.0,5.0,0.0,10.0,5.0,3.0
14354,8.0,1.0,0.0,9.0,2.0,10.0
14355,13.0,11.0,7.0,17.0,9.0,2.0
14356,4.0,6.0,0.0,10.0,2.0,10.0
14357,19.0,14.0,9.0,24.0,13.0,2.0
14358,22.0,21.0,19.0,24.0,20.0,2.0
14359,4.0,1.0,0.0,5.0,2.0,10.0
14360,1.0,4.0,0.0,5.0,2.0,10.0
14361,6.0,6.0,0.0,12.0,6.0,10.0
14362,2.0,4.0,1.0,5.0,3.0,2.0
14363,6.0,10.0,4.0,12.0,5.0,2.0
14364,12.0,12.0,11.0,13.0,13.0,2.0
14365,1.0,5.0,0.0,6.0,2.0,10.0
14366,4.0,5.0,2.0,7.0,4.0,2.0
14367,4.0,5.0,1.0,8.0,3.0,2.0
14368,4.0,4.0,3.0,5.0,5.0,2.0
14369,10.0,10.0,9.0,11.0,11.0,2.0
14370,16.0,33.0,12.0,37.0,11.0,2.0
14371,10.0,1.0,0.0,11.0,2.0,10.0
14372,8.0,7.0,4.0,11.0,7.0,2.0
14373,8.0,11.0,6.0,13.0,7.0,2.0
14374,6.0,1.0,0.0,7.0,2.0,10.0
14375,1.0,77.0,0.0,78.0,2.0,10.0
14376,22.0,23.0,18.0,27.0,13.0,2.0
14377,1.0,4.0,0.0,5.0,2.0,10.0
14378,4.0,7.0,3.0,8.0,5.0,2.0
14379,4.0,4.0,3.0,5.0,3.0,2.0
14380,3.0,7.0,2.0,8.0,3.0,2.0
14381,38.0,51.0,20.0,69.0,21.0,2.0
14382,5.0,1.0,0.0,6.0,2.0,10.0
14383,1.0,4.0,0.0,5.0,2.0,10.0
14384,19.0,32.0,17.0,34.0,18.0,2.0
14385,5.0,6.0,1.0,10.0,3.0,2.0
14386,1.0,5.0,0.0,6.0,2.0,10.0
14387,1.0,11.0,0.0,12.0,2.0,10.0
14388,8.0,7.0,1.0,14.0,7.0,2.0
14389,1.0,6.0,0.0,7.0,2.0,10.0
14390,14.0,1.0,0.0,15.0,2.0,10.0
14391,4.0,1.0,0.0,5.0,2.0,10.0
14392,17.0,16.0,12.0,21.0,12.0,2.0
14393,54.0,32.0,26.0,60.0,24.0,2.0
14394,7.0,6.0,4.0,9.0,5.0,2.0
14395,1.0,4.0,0.0,5.0,2.0,10.0
14396,2.0,7.0,1.0,8.0,3.0,2.0
14397,7.0,25.0,6.0,26.0,7.0,2.0
14398,8.0,10.0,7.0,11.0,8.0,2.0
14399,4.0,5.0,3.0,6.0,5.0,2.0
14400,4.0,26.0,0.0,30.0,2.0,10.0
14401,4.0,4.0,3.0,5.0,5.0,2.0
14402,6.0,2.0,0.0,8.0,6.0,3.0
14403,8.0,5.0,3.0,10.0,5.0,2.0
14404,4.0,1.0,0.0,5.0,3.0,10.0
14405,19.0,21.0,18.0,22.0,16.0,2.0
14406,10.0,6.0,4.0,12.0,5.0,2.0
14407,4.0,16.0,0.0,20.0,4.0,10.0
14408,6.0,8.0,5.0,9.0,6.0,2.0
14409,1.0,52.0,0.0,53.0,2.0,10.0
14410,1.0,7.0,0.0,8.0,2.0,10.0
14411,11.0,11.0,6.0,16.0,8.0,2.0
14412,7.0,5.0,3.0,9.0,5.0,2.0
14413,42.0,44.0,39.0,47.0,31.0,2.0
14414,8.0,9.0,5.0,12.0,7.0,2.0
14415,1.0,28.0,0.0,29.0,2.0,10.0
14416,14.0,8.0,6.0,16.0,8.0,2.0
14417,1.0,4.0,0.0,5.0,2.0,10.0
14418,10.0,10.0,7.0,13.0,8.0,2.0
14419,24.0,26.0,22.0,28.0,22.0,2.0
14420,11.0,9.0,7.0,13.0,8.0,2.0
14421,5.0,6.0,4.0,7.0,6.0,2.0
14422,4.0,5.0,2.0,7.0,4.0,2.0
14423,1.0,17.0,0.0,18.0,2.0,10.0
14424,8.0,1.0,0.0,9.0,2.0,10.0
14425,19.0,13.0,12.0,20.0,12.0,2.0
14426,41.0,43.0,40.0,44.0,31.0,2.0
14427,5.0,5.0,3.0,7.0,5.0,2.0
14428,6.0,4.0,2.0,8.0,5.0,2.0
14429,1.0,4.0,0.0,5.0,2.0,10.0
14430,4.0,1.0,0.0,5.0,2.0,10.0
14431,1.0,4.0,0.0,5.0,2.0,10.0
14432,1.0,12.0,0.0,13.0,2.0,10.0
14433,4.0,2.0,1.0,5.0,3.0,2.0
14434,4.0,1.0,0.0,5.0,2.0,10.0
14435,18.0,35.0,16.0,37.0,12.0,2.0
14436,5.0,5.0,2.0,8.0,4.0,2.0
14437,5.0,2.0,1.0,6.0,5.0,2.0
14438,2.0,5.0,1.0,6.0,3.0,2.0
14439,4.0,16.0,1.0,19.0,3.0,2.0
14440,10.0,9.0,5.0,14.0,6.0,2.0
14441,6.0,6.0,0.0,12.0,3.0,3.0
14442,26.0,27.0,25.0,28.0,27.0,2.0
14443,12.0,18.0,11.0,19.0,12.0,2.0
14444,1.0,4.0,0.0,5.0,2.0,10.0
14445,10.0,12.0,5.0,17.0,6.0,2.0
14446,7.0,2.0,0.0,9.0,6.0,10.0
14447,9.0,10.0,5.0,14.0,8.0,2.0
14448,11.0,11.0,9.0,13.0,9.0,2.0
14449,2.0,5.0,1.0,6.0,3.0,2.0
14450,10.0,1.0,0.0,11.0,2.0,10.0
14451,18.0,17.0,16.0,19.0,15.0,2.0
14452,1.0,4.0,0.0,5.0,2.0,10.0
14453,1.0,5.0,0.0,6.0,2.0,10.0
14454,11.0,13.0,9.0,15.0,10.0,2.0
14455,1.0,4.0,0.0,5.0,2.0,10.0
14456,9.0,18.0,6.0,21.0,7.0,2.0
14457,2.0,6.0,1.0,7.0,3.0,2.0
14458,12.0,12.0,11.0,13.0,13.0,2.0
14459,13.0,15.0,12.0,16.0,13.0,2.0
14460,13.0,2.0,0.0,15.0,9.0,3.0
14461,24.0,39.0,11.0,52.0,11.0,2.0
14462,5.0,1.0,0.0,6.0,2.0,10.0
14463,1.0,11.0,0.0,12.0,2.0,10.0
14464,4.0,1.0,0.0,5.0,2.0,10.0
14465,14.0,24.0,8.0,30.0,7.0,2.0
14466,4.0,6.0,0.0,10.0,3.0,3.0
14467,5.0,1.0,0.0,6.0,2.0,10.0
14468,21.0,22.0,14.0,29.0,7.0,2.0
14469,10.0,7.0,5.0,12.0,8.0,2.0
14470,15.0,1.0,0.0,16.0,8.0,10.0
14471,5.0,5.0,3.0,7.0,4.0,2.0
14472,14.0,18.0,6.0,26.0,13.0,2.0
14473,8.0,4.0,3.0,9.0,4.0,2.0
14474,4.0,2.0,0.0,6.0,3.0,3.0
14475,3.0,5.0,2.0,6.0,4.0,2.0
14476,5.0,4.0,3.0,6.0,5.0,2.0
14477,3.0,4.0,2.0,5.0,4.0,2.0
14478,6.0,6.0,5.0,7.0,6.0,2.0
14479,4.0,1.0,0.0,5.0,2.0,10.0
14480,4.0,2.0,1.0,5.0,3.0,2.0
14481,18.0,8.0,6.0,20.0,10.0,2.0
14482,9.0,2.0,1.0,10.0,4.0,2.0
14483,3.0,4.0,2.0,5.0,4.0,2.0
14484,5.0,5.0,4.0,6.0,5.0,2.0
14485,5.0,7.0,4.0,8.0,6.0,2.0
14486,40.0,32.0,23.0,49.0,24.0,2.0
14487,8.0,24.0,4.0,28.0,6.0,2.0
14488,42.0,35.0,21.0,56.0,25.0,2.0
14489,8.0,6.0,5.0,9.0,6.0,2.0
14490,39.0,21.0,18.0,42.0,21.0,2.0
14491,15.0,6.0,5.0,16.0,8.0,2.0
14492,39.0,43.0,38.0,44.0,31.0,2.0
14493,8.0,14.0,4.0,18.0,4.0,2.0
14494,5.0,5.0,4.0,6.0,6.0,2.0
14495,8.0,7.0,6.0,9.0,6.0,2.0
14496,8.0,7.0,4.0,11.0,4.0,2.0
14497,5.0,1.0,0.0,6.0,2.0,10.0
14498,1.0,4.0,0.0,5.0,2.0,10.0
14499,4.0,1.0,0.0,5.0,2.0,10.0
14500,1.0,9.0,0.0,10.0,2.0,10.0
14501,10.0,1.0,0.0,11.0,2.0,10.0
14502,6.0,11.0,4.0,13.0,6.0,2.0
14503,6.0,3.0,0.0,9.0,2.0,3.0
14504,21.0,19.0,18.0,22.0,15.0,2.0
14505,1.0,26.0,0.0,27.0,2.0,10.0
14506,19.0,17.0,15.0,21.0,16.0,2.0
14507,4.0,4.0,3.0,5.0,4.0,2.0
14508,1.0,22.0,0.0,23.0,2.0,10.0
14509,25.0,17.0,16.0,26.0,13.0,2.0
14510,17.0,23.0,16.0,24.0,15.0,2.0
14511,15.0,32.0,11.0,36.0,9.0,2.0
14512,1.0,7.0,0.0,8.0,2.0,10.0
14513,6.0,6.0,0.0,12.0,5.0,10.0
14514,1.0,5.0,0.0,6.0,2.0,10.0
14515,20.0,19.0,14.0,25.0,15.0,2.0
14516,11.0,17.0,4.0,24.0,6.0,2.0
14517,5.0,5.0,4.0,6.0,6.0,2.0
14518,15.0,14.0,13.0,16.0,13.0,2.0
14519,1.0,4.0,0.0,5.0,2.0,10.0
14520,4.0,2.0,1.0,5.0,3.0,2.0
14521,5.0,1.0,0.0,6.0,2.0,10.0
14522,5.0,1.0,0.0,6.0,2.0,10.0
14523,4.0,6.0,3.0,7.0,5.0,2.0
14524,9.0,1.0,0.0,10.0,2.0,10.0
14525,10.0,1.0,0.0,11.0,2.0,10.0
14526,12.0,11.0,10.0,13.0,11.0,2.0
14527,9.0,8.0,7.0,10.0,9.0,2.0
14528,8.0,4.0,2.0,10.0,6.0,2.0
14529,7.0,1.0,0.0,8.0,2.0,10.0
14530,10.0,8.0,6.0,12.0,7.0,2.0
14531,31.0,27.0,26.0,32.0,24.0,2.0
14532,1.0,4.0,0.0,5.0,2.0,10.0
14533,10.0,1.0,0.0,11.0,2.0,10.0
14534,19.0,19.0,17.0,21.0,17.0,2.0
14535,8.0,8.0,7.0,9.0,9.0,2.0
14536,14.0,10.0,5.0,19.0,11.0,2.0
14537,1.0,10.0,0.0,11.0,2.0,10.0
14538,3.0,5.0,2.0,6.0,4.0,2.0
14539,1.0,5.0,0.0,6.0,2.0,10.0
14540,1.0,8.0,0.0,9.0,2.0,10.0
14541,1.0,9.0,0.0,10.0,2.0,10.0
14542,4.0,1.0,0.0,5.0,2.0,10.0
14543,1.0,12.0,0.0,13.0,2.0,10.0
14544,1.0,19.0,0.0,20.0,2.0,10.0
14545,1.0,9.0,0.0,10.0,2.0,10.0
14546,7.0,2.0,1.0,8.0,4.0,2.0
14547,5.0,5.0,3.0,7.0,4.0,2.0
14548,14.0,7.0,4.0,17.0,8.0,2.0
14549,11.0,6.0,4.0,13.0,8.0,2.0
14550,16.0,13.0,10.0,19.0,11.0,2.0
14551,14.0,16.0,12.0,18.0,13.0,2.0
14552,5.0,1.0,0.0,6.0,2.0,10.0
14553,12.0,1.0,0.0,13.0,4.0,10.0
14554,4.0,3.0,2.0,5.0,4.0,2.0
14555,6.0,6.0,5.0,7.0,7.0,2.0
14556,1.0,7.0,0.0,8.0,2.0,10.0
14557,13.0,14.0,12.0,15.0,14.0,2.0
14558,5.0,5.0,4.0,6.0,5.0,2.0
14559,12.0,16.0,11.0,17.0,13.0,2.0
14560,5.0,8.0,4.0,9.0,6.0,2.0
14561,10.0,10.0,9.0,11.0,7.0,2.0
14562,30.0,33.0,28.0,35.0,20.0,2.0
14563,1.0,5.0,0.0,6.0,2.0,10.0
14564,1.0,40.0,0.0,41.0,2.0,10.0
14565,1.0,5.0,0.0,6.0,2.0,10.0
14566,4.0,4.0,3.0,5.0,3.0,2.0
14567,1.0,65.0,0.0,66.0,2.0,10.0
14568,1.0,6.0,0.0,7.0,2.0,10.0
14569,10.0,7.0,6.0,11.0,6.0,2.0
14570,10.0,1.0,0.0,11.0,2.0,10.0
14571,5.0,4.0,3.0,6.0,5.0,2.0
14572,18.0,11.0,9.0,20.0,10.0,2.0
14573,17.0,18.0,9.0,26.0,7.0,2.0
14574,12.0,3.0,2.0,13.0,4.0,2.0
14575,1.0,19.0,0.0,20.0,2.0,10.0
14576,5.0,5.0,0.0,10.0,2.0,10.0
14577,4.0,1.0,0.0,5.0,2.0,10.0
14578,13.0,13.0,12.0,14.0,14.0,2.0
14579,6.0,1.0,0.0,7.0,2.0,10.0
14580,26.0,20.0,17.0,29.0,17.0,2.0
14581,2.0,6.0,0.0,8.0,2.0,4.0
14582,29.0,16.0,13.0,32.0,15.0,2.0
14583,5.0,2.0,1.0,6.0,3.0,2.0
14584,6.0,2.0,0.0,8.0,3.0,3.0
14585,5.0,1.0,0.0,6.0,2.0,10.0
14586,21.0,25.0,19.0,27.0,20.0,2.0
14587,12.0,5.0,4.0,13.0,10.0,2.0
14588,4.0,1.0,0.0,5.0,2.0,10.0
14589,4.0,1.0,0.0,5.0,2.0,10.0
14590,5.0,3.0,0.0,8.0,2.0,4.0
14591,2.0,4.0,1.0,5.0,3.0,2.0
14592,6.0,4.0,2.0,8.0,4.0,2.0
14593,6.0,1.0,0.0,7.0,2.0,10.0
14594,5.0,1.0,0.0,6.0,5.0,10.0
14595,4.0,1.0,0.0,5.0,2.0,10.0
14596,11.0,11.0,10.0,12.0,11.0,2.0
14597,7.0,11.0,5.0,13.0,6.0,2.0
14598,1.0,11.0,0.0,12.0,2.0,10.0
14599,9.0,11.0,7.0,13.0,9.0,2.0
14600,5.0,1.0,0.0,6.0,2.0,10.0
14601,5.0,5.0,1.0,9.0,4.0,2.0
14602,7.0,5.0,4.0,8.0,6.0,2.0
14603,11.0,19.0,10.0,20.0,10.0,2.0
14604,1.0,4.0,0.0,5.0,2.0,10.0
14605,11.0,12.0,10.0,13.0,9.0,2.0
14606,1.0,39.0,0.0,40.0,2.0,10.0
14607,5.0,7.0,2.0,10.0,4.0,2.0
14608,10.0,12.0,9.0,13.0,8.0,2.0
14609,1.0,6.0,0.0,7.0,2.0,10.0
14610,1.0,11.0,0.0,12.0,2.0,10.0
