,3gram_cooccurence,3gram_distinct,3gram_nostpwrd_cooccurence,3gram_nostpwrd_distinct
23876,7.0,9.0,5.0,0.0
23877,11.0,34.0,6.0,4.0
23878,9.0,23.0,1.0,1.0
23879,9.0,15.0,1.0,0.0
23880,0.0,57.0,0.0,15.0
23881,0.0,9.0,1.0,2.0
23882,4.0,10.0,4.0,4.0
23883,11.0,11.0,0.0,1.0
23884,2.0,23.0,0.0,5.0
23885,5.0,16.0,1.0,1.0
23886,5.0,35.0,4.0,3.0
23887,7.0,19.0,4.0,0.0
23888,7.0,8.0,2.0,0.0
23889,14.0,25.0,6.0,2.0
23890,11.0,25.0,5.0,1.0
23891,1.0,32.0,1.0,11.0
23892,4.0,34.0,4.0,5.0
23893,0.0,44.0,1.0,8.0
23894,31.0,84.0,15.0,32.0
23895,1.0,4.0,0.0,0.0
23896,0.0,5.0,0.0,2.0
23897,1.0,11.0,0.0,5.0
23898,5.0,9.0,3.0,1.0
23899,7.0,8.0,6.0,2.0
23900,0.0,20.0,0.0,11.0
23901,6.0,16.0,1.0,2.0
23902,1.0,12.0,0.0,7.0
23903,8.0,29.0,6.0,9.0
23904,1.0,2.0,1.0,0.0
23905,13.0,65.0,9.0,15.0
23906,4.0,5.0,1.0,0.0
23907,12.0,24.0,7.0,0.0
23908,6.0,53.0,1.0,16.0
23909,1.0,60.0,5.0,8.0
23910,24.0,107.0,7.0,4.0
23911,5.0,4.0,2.0,0.0
23912,4.0,7.0,1.0,1.0
23913,15.0,93.0,11.0,31.0
23914,11.0,22.0,3.0,2.0
23915,9.0,47.0,5.0,22.0
23916,6.0,18.0,5.0,5.0
23917,20.0,131.0,16.0,43.0
23918,2.0,1.0,0.0,0.0
23919,5.0,10.0,0.0,1.0
23920,9.0,9.0,5.0,1.0
23921,3.0,40.0,4.0,7.0
23922,4.0,20.0,0.0,7.0
23923,7.0,112.0,6.0,37.0
23924,11.0,64.0,7.0,22.0
23925,5.0,30.0,5.0,9.0
23926,4.0,80.0,0.0,28.0
23927,4.0,34.0,4.0,1.0
23928,5.0,22.0,1.0,0.0
23929,5.0,89.0,4.0,26.0
23930,1.0,21.0,0.0,3.0
23931,8.0,23.0,3.0,0.0
23932,8.0,19.0,4.0,7.0
23933,0.0,45.0,2.0,0.0
23934,11.0,21.0,11.0,0.0
23935,9.0,53.0,6.0,4.0
23936,1.0,0.0,0.0,0.0
23937,0.0,42.0,0.0,14.0
23938,25.0,121.0,13.0,25.0
23939,0.0,140.0,0.0,44.0
23940,3.0,19.0,1.0,0.0
23941,6.0,21.0,5.0,1.0
23942,10.0,24.0,4.0,3.0
23943,6.0,13.0,4.0,3.0
23944,8.0,37.0,4.0,2.0
23945,4.0,1.0,1.0,0.0
23946,9.0,19.0,3.0,4.0
23947,7.0,9.0,4.0,0.0
23948,9.0,90.0,11.0,9.0
23949,4.0,51.0,4.0,21.0
23950,2.0,0.0,2.0,0.0
23951,9.0,48.0,5.0,13.0
23952,23.0,72.0,11.0,12.0
23953,9.0,49.0,7.0,10.0
23954,0.0,51.0,0.0,2.0
23955,4.0,1.0,2.0,0.0
23956,2.0,70.0,2.0,27.0
23957,8.0,4.0,2.0,0.0
23958,0.0,21.0,3.0,1.0
23959,12.0,22.0,4.0,4.0
23960,3.0,64.0,0.0,6.0
23961,5.0,10.0,4.0,0.0
23962,11.0,120.0,0.0,31.0
23963,18.0,245.0,13.0,48.0
23964,14.0,46.0,2.0,8.0
23965,5.0,21.0,2.0,0.0
23966,11.0,68.0,7.0,17.0
23967,5.0,36.0,4.0,8.0
23968,6.0,68.0,7.0,21.0
23969,68.0,169.0,54.0,84.0
23970,4.0,34.0,3.0,9.0
23971,1.0,7.0,0.0,2.0
23972,11.0,36.0,6.0,3.0
23973,20.0,115.0,11.0,18.0
23974,12.0,87.0,6.0,14.0
23975,2.0,116.0,6.0,29.0
23976,7.0,27.0,6.0,1.0
23977,7.0,45.0,3.0,11.0
23978,3.0,9.0,4.0,1.0
23979,3.0,13.0,2.0,0.0
23980,10.0,24.0,3.0,4.0
23981,23.0,82.0,11.0,16.0
23982,4.0,55.0,4.0,10.0
23983,9.0,6.0,7.0,2.0
23984,1.0,0.0,1.0,0.0
23985,25.0,121.0,13.0,25.0
23986,2.0,19.0,4.0,4.0
23987,0.0,46.0,0.0,15.0
23988,5.0,8.0,0.0,0.0
23989,3.0,0.0,1.0,0.0
23990,9.0,24.0,1.0,6.0
23991,3.0,8.0,4.0,0.0
23992,7.0,35.0,5.0,6.0
23993,5.0,109.0,4.0,33.0
23994,4.0,73.0,4.0,21.0
23995,0.0,21.0,0.0,9.0
23996,15.0,44.0,5.0,4.0
23997,4.0,4.0,3.0,0.0
23998,2.0,36.0,3.0,3.0
23999,8.0,21.0,6.0,6.0
24000,6.0,111.0,3.0,21.0
24001,3.0,6.0,1.0,2.0
24002,2.0,0.0,1.0,0.0
24003,3.0,8.0,0.0,2.0
24004,4.0,39.0,4.0,8.0
24005,6.0,99.0,1.0,27.0
24006,5.0,22.0,3.0,7.0
24007,6.0,26.0,3.0,2.0
24008,2.0,4.0,2.0,1.0
24009,5.0,10.0,2.0,0.0
24010,8.0,109.0,5.0,34.0
24011,4.0,7.0,3.0,2.0
24012,5.0,145.0,5.0,65.0
24013,9.0,31.0,3.0,7.0
24014,0.0,22.0,1.0,0.0
24015,4.0,6.0,4.0,0.0
24016,9.0,14.0,3.0,2.0
24017,22.0,92.0,16.0,44.0
24018,5.0,72.0,9.0,25.0
24019,8.0,19.0,4.0,0.0
24020,4.0,19.0,4.0,4.0
24021,0.0,47.0,0.0,21.0
24022,11.0,111.0,7.0,23.0
24023,16.0,21.0,5.0,1.0
24024,5.0,24.0,4.0,5.0
24025,1.0,14.0,1.0,3.0
24026,4.0,21.0,2.0,2.0
24027,6.0,139.0,9.0,58.0
24028,11.0,33.0,7.0,7.0
24029,0.0,5.0,0.0,0.0
24030,6.0,6.0,2.0,0.0
24031,1.0,5.0,2.0,0.0
24032,1.0,29.0,3.0,1.0
24033,8.0,13.0,3.0,2.0
24034,0.0,109.0,0.0,22.0
24035,2.0,4.0,2.0,0.0
24036,4.0,125.0,4.0,20.0
24037,12.0,271.0,5.0,94.0
24038,16.0,78.0,7.0,8.0
24039,7.0,29.0,5.0,4.0
24040,23.0,112.0,13.0,32.0
24041,2.0,22.0,1.0,4.0
24042,7.0,14.0,3.0,0.0
24043,42.0,172.0,14.0,12.0
24044,14.0,13.0,8.0,0.0
24045,13.0,34.0,5.0,6.0
24046,10.0,26.0,3.0,0.0
24047,1.0,33.0,1.0,18.0
24048,4.0,0.0,4.0,0.0
24049,5.0,10.0,3.0,2.0
24050,7.0,4.0,3.0,0.0
24051,5.0,32.0,6.0,9.0
24052,6.0,6.0,1.0,0.0
24053,4.0,31.0,2.0,1.0
24054,7.0,28.0,3.0,5.0
24055,7.0,28.0,7.0,1.0
24056,2.0,36.0,3.0,3.0
24057,23.0,90.0,11.0,12.0
24058,5.0,9.0,1.0,0.0
24059,5.0,1.0,1.0,0.0
24060,5.0,7.0,2.0,0.0
24061,13.0,58.0,9.0,18.0
24062,1.0,43.0,1.0,11.0
24063,6.0,63.0,0.0,13.0
24064,7.0,61.0,3.0,6.0
24065,4.0,18.0,2.0,1.0
24066,1.0,16.0,1.0,2.0
24067,0.0,33.0,0.0,2.0
24068,7.0,49.0,5.0,12.0
24069,3.0,27.0,4.0,0.0
24070,1.0,32.0,3.0,4.0
24071,27.0,158.0,11.0,22.0
24072,1.0,7.0,4.0,0.0
24073,10.0,63.0,5.0,18.0
24074,5.0,20.0,1.0,1.0
24075,0.0,111.0,5.0,11.0
24076,15.0,30.0,7.0,2.0
24077,11.0,18.0,2.0,0.0
24078,10.0,29.0,4.0,4.0
24079,10.0,20.0,6.0,1.0
24080,0.0,3.0,0.0,0.0
24081,0.0,14.0,1.0,0.0
24082,10.0,14.0,6.0,4.0
24083,7.0,28.0,2.0,0.0
24084,14.0,126.0,9.0,30.0
24085,9.0,65.0,1.0,10.0
24086,0.0,3.0,0.0,0.0
24087,1.0,44.0,1.0,11.0
24088,11.0,23.0,5.0,1.0
24089,0.0,80.0,0.0,35.0
24090,9.0,19.0,5.0,2.0
24091,0.0,18.0,0.0,6.0
24092,9.0,16.0,5.0,3.0
24093,4.0,137.0,0.0,24.0
24094,2.0,30.0,5.0,1.0
24095,41.0,346.0,17.0,58.0
24096,5.0,47.0,1.0,19.0
24097,4.0,58.0,4.0,9.0
24098,9.0,42.0,4.0,7.0
24099,6.0,59.0,2.0,12.0
24100,2.0,9.0,4.0,0.0
24101,5.0,7.0,1.0,1.0
24102,7.0,4.0,3.0,0.0
24103,4.0,12.0,5.0,0.0
24104,6.0,37.0,2.0,8.0
24105,34.0,218.0,13.0,32.0
24106,28.0,128.0,9.0,14.0
24107,16.0,49.0,8.0,7.0
24108,0.0,186.0,1.0,62.0
24109,5.0,38.0,0.0,13.0
24110,0.0,58.0,0.0,17.0
24111,3.0,101.0,3.0,36.0
24112,3.0,0.0,0.0,0.0
24113,2.0,48.0,4.0,12.0
24114,2.0,0.0,1.0,0.0
24115,6.0,23.0,2.0,1.0
24116,1.0,18.0,1.0,2.0
24117,4.0,12.0,3.0,1.0
24118,16.0,98.0,14.0,33.0
24119,5.0,19.0,0.0,2.0
24120,10.0,13.0,3.0,0.0
24121,7.0,12.0,5.0,0.0
24122,1.0,14.0,0.0,5.0
24123,1.0,12.0,0.0,5.0
24124,0.0,59.0,0.0,26.0
24125,3.0,5.0,1.0,0.0
24126,0.0,3.0,1.0,0.0
24127,8.0,12.0,8.0,4.0
24128,2.0,2.0,0.0,0.0
24129,4.0,57.0,4.0,8.0
24130,11.0,51.0,4.0,4.0
24131,3.0,14.0,3.0,3.0
24132,11.0,185.0,4.0,25.0
24133,10.0,18.0,4.0,3.0
24134,2.0,125.0,2.0,70.0
24135,2.0,25.0,3.0,3.0
24136,4.0,31.0,5.0,4.0
24137,7.0,2.0,3.0,0.0
24138,7.0,70.0,7.0,8.0
24139,0.0,28.0,0.0,4.0
24140,1.0,23.0,1.0,3.0
24141,9.0,32.0,3.0,0.0
24142,10.0,28.0,5.0,1.0
24143,11.0,33.0,3.0,4.0
24144,15.0,168.0,14.0,14.0
24145,27.0,131.0,11.0,58.0
24146,9.0,39.0,6.0,2.0
24147,3.0,18.0,1.0,3.0
24148,9.0,57.0,3.0,0.0
24149,2.0,1.0,3.0,0.0
24150,0.0,14.0,0.0,3.0
24151,6.0,36.0,5.0,2.0
24152,5.0,24.0,2.0,1.0
24153,0.0,35.0,0.0,5.0
24154,4.0,42.0,2.0,10.0
24155,13.0,25.0,5.0,3.0
24156,6.0,12.0,4.0,0.0
24157,5.0,4.0,1.0,0.0
24158,8.0,78.0,1.0,14.0
24159,10.0,44.0,9.0,14.0
24160,8.0,83.0,8.0,83.0
24161,11.0,20.0,5.0,2.0
24162,12.0,34.0,1.0,4.0
24163,7.0,27.0,3.0,2.0
24164,0.0,11.0,2.0,0.0
24165,24.0,110.0,10.0,12.0
24166,2.0,58.0,5.0,14.0
24167,3.0,13.0,0.0,3.0
24168,3.0,13.0,1.0,0.0
24169,5.0,25.0,1.0,0.0
24170,24.0,90.0,17.0,19.0
24171,2.0,15.0,2.0,3.0
24172,17.0,187.0,12.0,38.0
24173,7.0,6.0,2.0,0.0
24174,2.0,19.0,2.0,0.0
24175,5.0,21.0,3.0,6.0
24176,2.0,39.0,1.0,4.0
24177,1.0,18.0,4.0,0.0
24178,4.0,16.0,4.0,2.0
24179,0.0,13.0,2.0,0.0
24180,3.0,21.0,0.0,5.0
24181,4.0,0.0,2.0,0.0
24182,9.0,172.0,6.0,28.0
24183,2.0,15.0,2.0,0.0
24184,8.0,29.0,6.0,1.0
24185,7.0,74.0,3.0,7.0
24186,5.0,21.0,1.0,0.0
24187,13.0,60.0,8.0,4.0
24188,11.0,153.0,9.0,35.0
24189,10.0,64.0,2.0,12.0
24190,23.0,82.0,11.0,16.0
24191,10.0,41.0,5.0,1.0
24192,4.0,24.0,5.0,4.0
24193,0.0,144.0,0.0,31.0
24194,12.0,173.0,7.0,34.0
24195,4.0,1.0,2.0,0.0
24196,7.0,30.0,5.0,4.0
24197,4.0,68.0,3.0,7.0
24198,6.0,39.0,0.0,10.0
24199,5.0,86.0,1.0,28.0
24200,9.0,45.0,3.0,1.0
24201,10.0,165.0,6.0,31.0
24202,16.0,444.0,9.0,115.0
24203,4.0,22.0,4.0,6.0
24204,5.0,35.0,2.0,6.0
24205,0.0,39.0,0.0,12.0
24206,0.0,4.0,1.0,1.0
24207,6.0,10.0,3.0,0.0
24208,1.0,2.0,1.0,0.0
24209,5.0,30.0,2.0,3.0
24210,10.0,13.0,5.0,1.0
24211,9.0,28.0,4.0,4.0
24212,1.0,59.0,0.0,15.0
24213,13.0,47.0,4.0,6.0
24214,3.0,61.0,2.0,15.0
24215,7.0,8.0,7.0,2.0
24216,23.0,76.0,10.0,12.0
24217,7.0,16.0,6.0,2.0
24218,0.0,28.0,0.0,2.0
24219,5.0,64.0,1.0,6.0
24220,4.0,31.0,1.0,2.0
24221,11.0,157.0,3.0,45.0
24222,7.0,12.0,7.0,2.0
24223,41.0,559.0,25.0,201.0
24224,1.0,15.0,0.0,4.0
24225,5.0,38.0,2.0,5.0
24226,5.0,48.0,5.0,26.0
24227,59.0,218.0,29.0,16.0
24228,6.0,13.0,5.0,3.0
24229,21.0,92.0,13.0,32.0
24230,0.0,43.0,0.0,13.0
24231,7.0,21.0,3.0,1.0
24232,7.0,133.0,5.0,32.0
24233,0.0,78.0,1.0,30.0
24234,18.0,28.0,1.0,0.0
24235,6.0,85.0,6.0,34.0
24236,1.0,20.0,2.0,1.0
24237,8.0,45.0,7.0,6.0
24238,19.0,56.0,11.0,12.0
24239,0.0,45.0,2.0,13.0
24240,8.0,29.0,4.0,6.0
24241,0.0,31.0,3.0,5.0
24242,3.0,31.0,1.0,8.0
24243,7.0,22.0,5.0,12.0
24244,3.0,6.0,3.0,0.0
24245,1.0,15.0,4.0,6.0
24246,9.0,248.0,7.0,92.0
24247,3.0,15.0,3.0,4.0
24248,1.0,31.0,1.0,4.0
24249,4.0,12.0,0.0,0.0
24250,12.0,100.0,9.0,32.0
24251,2.0,14.0,1.0,0.0
24252,12.0,127.0,4.0,27.0
24253,15.0,44.0,15.0,44.0
24254,23.0,82.0,11.0,16.0
24255,8.0,83.0,3.0,23.0
24256,0.0,40.0,0.0,5.0
24257,2.0,35.0,1.0,2.0
24258,21.0,81.0,11.0,12.0
24259,1.0,2.0,2.0,0.0
24260,1.0,27.0,3.0,4.0
24261,4.0,13.0,0.0,2.0
24262,2.0,129.0,4.0,39.0
24263,6.0,12.0,4.0,2.0
24264,12.0,181.0,4.0,68.0
24265,0.0,12.0,0.0,2.0
24266,6.0,43.0,2.0,1.0
24267,6.0,58.0,0.0,12.0
24268,9.0,31.0,1.0,4.0
24269,4.0,50.0,6.0,18.0
24270,7.0,41.0,4.0,2.0
24271,1.0,9.0,1.0,4.0
24272,5.0,1.0,3.0,0.0
24273,9.0,19.0,6.0,5.0
24274,2.0,4.0,5.0,0.0
24275,0.0,42.0,2.0,3.0
24276,8.0,6.0,4.0,0.0
24277,9.0,11.0,5.0,1.0
24278,8.0,4.0,4.0,0.0
24279,5.0,5.0,4.0,0.0
24280,11.0,60.0,10.0,0.0
24281,7.0,37.0,3.0,7.0
24282,4.0,23.0,1.0,0.0
24283,12.0,28.0,7.0,2.0
24284,2.0,0.0,1.0,0.0
24285,6.0,3.0,4.0,0.0
24286,4.0,6.0,4.0,2.0
24287,0.0,25.0,0.0,8.0
24288,7.0,55.0,3.0,8.0
24289,1.0,49.0,0.0,10.0
24290,8.0,31.0,4.0,1.0
24291,6.0,6.0,3.0,0.0
24292,7.0,58.0,3.0,15.0
24293,5.0,4.0,1.0,0.0
24294,2.0,4.0,1.0,0.0
24295,7.0,39.0,5.0,7.0
24296,9.0,51.0,7.0,1.0
24297,6.0,16.0,3.0,3.0
24298,11.0,22.0,3.0,2.0
24299,15.0,58.0,10.0,12.0
24300,0.0,42.0,0.0,12.0
24301,4.0,36.0,0.0,2.0
24302,23.0,100.0,9.0,9.0
24303,11.0,79.0,9.0,43.0
24304,0.0,29.0,0.0,10.0
24305,3.0,9.0,3.0,3.0
24306,2.0,32.0,2.0,6.0
24307,5.0,22.0,3.0,9.0
24308,0.0,0.0,0.0,0.0
24309,2.0,20.0,1.0,4.0
24310,7.0,24.0,2.0,2.0
24311,5.0,72.0,6.0,3.0
24312,0.0,50.0,0.0,8.0
24313,8.0,99.0,3.0,21.0
24314,0.0,3.0,0.0,0.0
24315,11.0,9.0,5.0,1.0
24316,6.0,71.0,0.0,18.0
24317,3.0,6.0,3.0,2.0
24318,0.0,25.0,0.0,4.0
24319,6.0,5.0,4.0,1.0
24320,6.0,67.0,4.0,19.0
24321,10.0,141.0,9.0,57.0
24322,0.0,75.0,0.0,34.0
24323,0.0,2.0,2.0,0.0
24324,4.0,68.0,4.0,31.0
24325,0.0,50.0,0.0,14.0
24326,9.0,2.0,9.0,2.0
24327,23.0,76.0,10.0,12.0
24328,9.0,4.0,5.0,0.0
24329,0.0,45.0,0.0,8.0
24330,0.0,14.0,0.0,6.0
24331,8.0,57.0,3.0,18.0
24332,11.0,12.0,7.0,2.0
24333,0.0,57.0,0.0,25.0
24334,5.0,35.0,1.0,14.0
24335,1.0,21.0,1.0,5.0
24336,4.0,91.0,2.0,28.0
24337,10.0,74.0,3.0,10.0
24338,10.0,245.0,7.0,64.0
24339,1.0,23.0,1.0,5.0
24340,10.0,22.0,7.0,2.0
24341,5.0,3.0,3.0,0.0
24342,28.0,199.0,18.0,84.0
24343,10.0,158.0,8.0,41.0
24344,6.0,57.0,2.0,12.0
24345,1.0,17.0,1.0,4.0
24346,8.0,146.0,6.0,32.0
24347,0.0,22.0,0.0,2.0
24348,2.0,3.0,5.0,1.0
24349,13.0,2.0,8.0,0.0
24350,0.0,30.0,0.0,15.0
24351,5.0,24.0,3.0,1.0
24352,6.0,101.0,6.0,36.0
24353,11.0,26.0,5.0,4.0
24354,6.0,22.0,1.0,7.0
24355,0.0,9.0,0.0,6.0
24356,1.0,24.0,2.0,0.0
24357,21.0,72.0,13.0,20.0
24358,31.0,140.0,9.0,6.0
24359,1.0,8.0,1.0,8.0
24360,7.0,52.0,0.0,4.0
24361,8.0,12.0,4.0,0.0
24362,0.0,43.0,0.0,16.0
24363,0.0,35.0,1.0,12.0
24364,6.0,94.0,2.0,20.0
24365,4.0,44.0,0.0,4.0
24366,7.0,6.0,3.0,0.0
24367,0.0,39.0,0.0,6.0
24368,4.0,24.0,0.0,12.0
24369,7.0,10.0,4.0,0.0
24370,5.0,42.0,0.0,1.0
24371,7.0,42.0,5.0,6.0
24372,30.0,224.0,14.0,38.0
24373,0.0,78.0,7.0,7.0
24374,10.0,21.0,9.0,3.0
24375,11.0,23.0,11.0,4.0
24376,37.0,98.0,11.0,4.0
24377,1.0,55.0,1.0,10.0
24378,7.0,6.0,3.0,0.0
24379,6.0,13.0,3.0,0.0
24380,3.0,3.0,2.0,0.0
24381,5.0,49.0,1.0,15.0
24382,5.0,3.0,1.0,0.0
24383,0.0,29.0,0.0,13.0
24384,5.0,31.0,3.0,0.0
24385,5.0,30.0,8.0,2.0
24386,13.0,41.0,7.0,5.0
24387,5.0,9.0,3.0,1.0
24388,9.0,23.0,1.0,3.0
24389,7.0,41.0,5.0,1.0
24390,7.0,8.0,3.0,2.0
24391,3.0,96.0,2.0,11.0
24392,24.0,92.0,10.0,2.0
24393,0.0,51.0,0.0,23.0
24394,0.0,32.0,0.0,2.0
24395,16.0,92.0,6.0,15.0
24396,9.0,12.0,6.0,2.0
24397,11.0,55.0,8.0,3.0
24398,13.0,46.0,5.0,2.0
24399,5.0,10.0,4.0,0.0
24400,4.0,0.0,4.0,0.0
24401,2.0,39.0,3.0,0.0
24402,8.0,41.0,6.0,0.0
24403,8.0,86.0,3.0,19.0
24404,4.0,202.0,6.0,24.0
24405,7.0,25.0,3.0,3.0
24406,6.0,11.0,2.0,3.0
24407,1.0,161.0,5.0,38.0
24408,7.0,37.0,3.0,5.0
24409,10.0,9.0,4.0,0.0
24410,0.0,144.0,0.0,35.0
24411,6.0,10.0,5.0,3.0
24412,0.0,92.0,0.0,21.0
24413,4.0,51.0,0.0,7.0
24414,0.0,50.0,0.0,7.0
24415,8.0,120.0,6.0,38.0
24416,1.0,56.0,1.0,14.0
24417,7.0,50.0,3.0,6.0
24418,5.0,11.0,1.0,1.0
24419,6.0,53.0,1.0,3.0
24420,2.0,41.0,4.0,7.0
24421,24.0,175.0,11.0,46.0
24422,6.0,8.0,2.0,0.0
24423,1.0,18.0,1.0,5.0
24424,0.0,15.0,0.0,4.0
24425,0.0,22.0,0.0,6.0
24426,5.0,84.0,5.0,23.0
24427,8.0,58.0,6.0,13.0
24428,6.0,31.0,1.0,2.0
24429,0.0,1.0,0.0,1.0
24430,6.0,16.0,4.0,0.0
24431,1.0,18.0,1.0,3.0
24432,5.0,6.0,4.0,0.0
24433,12.0,32.0,7.0,6.0
24434,8.0,3.0,0.0,0.0
24435,16.0,100.0,5.0,16.0
24436,1.0,31.0,1.0,12.0
24437,0.0,114.0,0.0,49.0
24438,0.0,1.0,1.0,0.0
24439,2.0,16.0,2.0,4.0
24440,4.0,22.0,0.0,1.0
24441,12.0,74.0,1.0,2.0
24442,1.0,12.0,1.0,5.0
24443,9.0,23.0,6.0,1.0
24444,14.0,21.0,6.0,3.0
24445,0.0,44.0,2.0,13.0
24446,9.0,6.0,3.0,0.0
24447,6.0,22.0,3.0,1.0
24448,5.0,3.0,1.0,0.0
24449,21.0,72.0,11.0,12.0
24450,11.0,22.0,3.0,2.0
24451,1.0,20.0,1.0,4.0
24452,6.0,16.0,3.0,3.0
24453,2.0,2.0,2.0,0.0
24454,12.0,33.0,1.0,1.0
24455,2.0,45.0,3.0,6.0
24456,8.0,3.0,4.0,0.0
24457,2.0,8.0,0.0,2.0
24458,4.0,56.0,6.0,11.0
24459,5.0,82.0,2.0,10.0
24460,10.0,29.0,6.0,9.0
24461,0.0,30.0,0.0,6.0
24462,9.0,19.0,4.0,2.0
24463,1.0,32.0,1.0,14.0
24464,4.0,216.0,3.0,23.0
24465,0.0,42.0,0.0,16.0
24466,3.0,37.0,2.0,4.0
24467,4.0,27.0,0.0,2.0
24468,0.0,19.0,0.0,0.0
24469,6.0,1.0,4.0,0.0
24470,0.0,64.0,0.0,18.0
24471,9.0,67.0,1.0,18.0
24472,12.0,180.0,6.0,35.0
24473,6.0,65.0,0.0,22.0
24474,2.0,50.0,2.0,4.0
24475,5.0,31.0,4.0,7.0
24476,3.0,6.0,2.0,0.0
24477,17.0,122.0,12.0,41.0
24478,0.0,6.0,0.0,0.0
24479,1.0,66.0,0.0,11.0
24480,2.0,35.0,3.0,9.0
24481,7.0,137.0,2.0,26.0
24482,29.0,116.0,11.0,12.0
24483,12.0,149.0,7.0,67.0
24484,5.0,33.0,1.0,0.0
24485,5.0,4.0,3.0,0.0
24486,23.0,115.0,8.0,55.0
24487,6.0,2.0,0.0,0.0
24488,3.0,29.0,1.0,4.0
24489,29.0,107.0,6.0,18.0
24490,5.0,7.0,5.0,1.0
24491,9.0,43.0,6.0,6.0
24492,16.0,242.0,11.0,93.0
24493,2.0,14.0,1.0,0.0
24494,8.0,58.0,4.0,29.0
24495,10.0,40.0,5.0,6.0
24496,0.0,31.0,0.0,2.0
24497,6.0,148.0,0.0,46.0
24498,0.0,19.0,0.0,5.0
24499,0.0,47.0,0.0,15.0
24500,9.0,30.0,5.0,4.0
24501,2.0,21.0,2.0,8.0
24502,2.0,0.0,1.0,0.0
24503,7.0,7.0,7.0,3.0
24504,8.0,16.0,4.0,0.0
24505,6.0,1.0,2.0,0.0
24506,13.0,171.0,8.0,64.0
24507,12.0,59.0,1.0,16.0
24508,3.0,10.0,5.0,1.0
24509,9.0,53.0,2.0,7.0
24510,6.0,1.0,2.0,0.0
24511,7.0,58.0,4.0,8.0
24512,1.0,10.0,1.0,1.0
24513,5.0,4.0,4.0,0.0
24514,7.0,2.0,1.0,0.0
24515,5.0,3.0,1.0,0.0
24516,1.0,134.0,2.0,26.0
24517,4.0,69.0,0.0,20.0
24518,7.0,102.0,3.0,33.0
24519,25.0,108.0,10.0,9.0
24520,8.0,6.0,2.0,0.0
24521,19.0,56.0,11.0,12.0
24522,4.0,39.0,2.0,13.0
24523,11.0,163.0,5.0,58.0
24524,8.0,29.0,5.0,2.0
24525,4.0,18.0,8.0,4.0
24526,8.0,137.0,6.0,41.0
24527,8.0,38.0,4.0,13.0
24528,9.0,55.0,3.0,20.0
24529,2.0,29.0,0.0,6.0
24530,5.0,5.0,1.0,0.0
24531,0.0,18.0,0.0,6.0
24532,2.0,6.0,2.0,0.0
24533,13.0,30.0,3.0,4.0
24534,8.0,12.0,1.0,0.0
24535,11.0,12.0,7.0,2.0
24536,9.0,43.0,1.0,9.0
24537,4.0,42.0,4.0,8.0
24538,15.0,47.0,2.0,7.0
24539,2.0,60.0,4.0,17.0
24540,7.0,47.0,7.0,5.0
24541,4.0,19.0,0.0,2.0
24542,10.0,17.0,7.0,2.0
24543,7.0,30.0,2.0,4.0
24544,2.0,34.0,2.0,5.0
24545,6.0,25.0,2.0,0.0
24546,9.0,85.0,7.0,14.0
24547,13.0,72.0,5.0,9.0
24548,2.0,4.0,3.0,0.0
24549,4.0,68.0,2.0,34.0
24550,0.0,0.0,0.0,0.0
24551,7.0,28.0,5.0,4.0
24552,6.0,6.0,4.0,0.0
24553,6.0,72.0,4.0,25.0
24554,8.0,8.0,2.0,2.0
24555,3.0,10.0,1.0,7.0
24556,11.0,21.0,7.0,4.0
24557,7.0,85.0,3.0,33.0
24558,10.0,31.0,5.0,6.0
24559,8.0,30.0,3.0,1.0
24560,6.0,66.0,3.0,10.0
24561,21.0,72.0,9.0,6.0
24562,13.0,10.0,5.0,0.0
24563,13.0,415.0,8.0,157.0
24564,8.0,19.0,2.0,0.0
24565,4.0,59.0,2.0,28.0
24566,6.0,52.0,4.0,9.0
24567,0.0,86.0,0.0,35.0
24568,10.0,168.0,5.0,41.0
24569,2.0,40.0,2.0,15.0
24570,15.0,145.0,10.0,46.0
24571,4.0,113.0,4.0,31.0
24572,0.0,30.0,2.0,0.0
24573,1.0,15.0,0.0,4.0
24574,0.0,3.0,1.0,0.0
24575,12.0,45.0,3.0,2.0
24576,0.0,6.0,1.0,0.0
24577,9.0,23.0,8.0,8.0
24578,9.0,139.0,1.0,49.0
24579,0.0,4.0,1.0,0.0
24580,8.0,4.0,4.0,0.0
24581,2.0,0.0,1.0,0.0
24582,6.0,30.0,5.0,4.0
24583,0.0,85.0,3.0,4.0
24584,0.0,20.0,0.0,2.0
24585,2.0,93.0,0.0,15.0
24586,10.0,44.0,4.0,7.0
24587,8.0,54.0,4.0,4.0
24588,10.0,29.0,3.0,10.0
24589,1.0,15.0,0.0,2.0
24590,6.0,1.0,4.0,0.0
24591,0.0,70.0,0.0,24.0
24592,0.0,0.0,0.0,0.0
24593,14.0,4.0,5.0,0.0
24594,4.0,9.0,2.0,1.0
24595,0.0,70.0,1.0,8.0
24596,9.0,14.0,5.0,4.0
24597,29.0,116.0,11.0,12.0
24598,19.0,56.0,7.0,2.0
24599,25.0,184.0,8.0,29.0
24600,0.0,20.0,0.0,5.0
24601,4.0,33.0,4.0,18.0
24602,1.0,11.0,1.0,5.0
24603,2.0,58.0,0.0,7.0
24604,11.0,91.0,6.0,9.0
24605,23.0,93.0,10.0,24.0
24606,4.0,47.0,6.0,1.0
24607,16.0,118.0,9.0,25.0
24608,2.0,59.0,4.0,3.0
24609,13.0,20.0,7.0,2.0
